"lon","lat","bathy"
80,-10,-5196.8506
81,-10,-5133.8584
82,-10,-5039.37
83,-10,-5007.874
84,-10,-4409.4487
85,-10,-4503.937
86,-10,-5007.874
87,-10,-5007.874
88,-10,-3527.559
89,-10,-4944.882
90,-10,-5196.8506
91,-10,-5417.3228
92,-10,-5007.874
93,-10,-5511.811
94,-10,-5102.3623
95,-10,-5007.874
96,-10,-4976.378
97,-10,-5480.315
98,-10,-5480.315
99,-10,-4157.4805
100,-10,-5007.874
101,-10,-5511.811
102,-10,-5574.803
103,-10,-5543.307
104,-10,-4787.4014
105,-10,-1228.3464
106,-10,-5921.26
107,-10,-5889.7637
108,-10,-5826.7715
109,-10,-6015.748
110,-10,-6708.6616
111,-10,-6173.2285
112,-10,-4346.4565
113,-10,-1763.7795
114,-10,-2015.748
115,-10,-3275.5906
116,-10,-4346.4565
117,-10,-4000
118,-10,-3685.0393
119,-10,-2677.1653
120,-10,-1448.8188
121,-10,-692.9134
122,-10,-1070.8661
123,-10,-251.9685
124,-10,-2078.7402
125,-10,-881.8898
126,-10,-251.9685
127,-10,-62.992126
128,-10,-94.48819
129,-10,-62.992126
130,-10,-62.992126
131,-10,-62.992126
132,-10,-31.496063
133,-10,-62.992126
134,-10,-62.992126
135,-10,-31.496063
136,-10,-31.496063
137,-10,-31.496063
138,-10,-31.496063
139,-10,-31.496063
140,-10,0
141,-10,0
142,-10,0
143,-10,0
144,-10,-1070.8661
145,-10,-1039.3701
146,-10,-1826.7716
147,-10,-2488.189
148,-10,-1732.2834
149,-10,-251.9685
150,-10,NA
151,-10,-31.496063
152,-10,-1039.3701
153,-10,-2897.6377
154,-10,-3401.5747
155,-10,-3496.063
156,-10,-2960.63
157,-10,-976.3779
158,-10,-2425.1968
159,-10,-1700.7874
160,-10,-5133.8584
161,-10,NA
162,-10,-3433.0708
163,-10,-2393.7007
164,-10,-2897.6377
165,-10,-1574.8031
166,-10,-1732.2834
167,-10,-3433.0708
168,-10,-3496.063
169,-10,-3527.559
170,-10,-5354.3306
171,-10,-3811.0237
172,-10,-4409.4487
173,-10,-4755.9053
174,-10,-4755.9053
175,-10,-4661.4175
176,-10,-5007.874
177,-10,-4913.3857
178,-10,-4535.433
179,-10,-724.4094
-180,-11,-1669.2914
-179,-11,-3055.1182
-178,-11,-3653.5432
-177,-11,-3842.5198
-176,-11,-4283.4644
-175,-11,-4566.929
-174,-11,-4566.929
-173,-11,-4661.4175
-172,-11,-4881.8896
-171,-11,-5007.874
-170,-11,-5165.3545
-169,-11,-5511.811
-168,-11,-5417.3228
-167,-11,-5354.3306
-166,-11,-2551.1812
-165,-11,-3905.5117
-164,-11,-4031.496
-163,-11,-2614.1733
-162,-11,-2771.6536
-161,-11,-4818.8975
-160,-11,-5102.3623
-159,-11,-5322.8345
-158,-11,-5259.8423
-157,-11,-5259.8423
-156,-11,-5259.8423
-155,-11,-5291.3384
-154,-11,-5259.8423
-153,-11,-4976.378
-152,-11,-4787.4014
-151,-11,-4913.3857
-150,-11,-4976.378
-149,-11,-5007.874
-148,-11,-4503.937
-147,-11,-4629.9214
-146,-11,-4692.9136
-145,-11,-4692.9136
-144,-11,-4598.4253
-143,-11,-4692.9136
-142,-11,-4503.937
-141,-11,-4503.937
-140,-11,-4125.9844
-139,-11,-3842.5198
-138,-11,-4094.4883
-137,-11,-4125.9844
-136,-11,-4251.9683
-135,-11,-4157.4805
-134,-11,-4157.4805
-133,-11,-3968.504
-132,-11,-3968.504
-131,-11,-4125.9844
-130,-11,-4094.4883
-129,-11,-4094.4883
-128,-11,-4000
-127,-11,-4000
-126,-11,-4000
-125,-11,-4000
-124,-11,-3968.504
-123,-11,-3779.5276
-122,-11,-3842.5198
-121,-11,-3811.0237
-120,-11,-3779.5276
-119,-11,-3716.5354
-118,-11,-3748.0315
-117,-11,-3748.0315
-116,-11,-3559.0552
-115,-11,-3464.567
-114,-11,-3433.0708
-113,-11,-3307.0867
-112,-11,-3149.6062
-111,-11,-2992.126
-110,-11,-3275.5906
-109,-11,-3433.0708
-108,-11,-3590.5513
-107,-11,-3716.5354
-106,-11,-3905.5117
-105,-11,-4062.9922
-104,-11,-4251.9683
-103,-11,-4283.4644
-102,-11,-4377.9526
-101,-11,-4251.9683
-100,-11,-4251.9683
-99,-11,-3968.504
-98,-11,-3905.5117
-97,-11,-3842.5198
-96,-11,-3685.0393
-95,-11,-3622.0474
-94,-11,-3748.0315
-93,-11,-3937.0078
-92,-11,-4094.4883
-91,-11,-4125.9844
-90,-11,-4157.4805
-89,-11,-4220.4727
-88,-11,-4283.4644
-87,-11,-4314.9604
-86,-11,-4377.9526
-85,-11,-4503.937
-84,-11,-4503.937
-83,-11,-4535.433
-82,-11,-4566.929
-81,-11,-4598.4253
-80,-11,-5606.2993
-79,-11,-1700.7874
-78,-11,-62.992126
-77,-11,NA
-76,-11,NA
-75,-11,NA
-74,-11,NA
-73,-11,NA
-72,-11,NA
-71,-11,NA
-70,-11,NA
-69,-11,NA
-68,-11,NA
-67,-11,NA
-66,-11,NA
-65,-11,NA
-64,-11,NA
-63,-11,NA
-62,-11,NA
-61,-11,NA
-60,-11,NA
-59,-11,NA
-58,-11,NA
-57,-11,NA
-56,-11,NA
-55,-11,NA
-54,-11,NA
-53,-11,NA
-52,-11,NA
-51,-11,NA
-50,-11,NA
-49,-11,NA
-48,-11,NA
-47,-11,NA
-46,-11,NA
-45,-11,NA
-44,-11,NA
-43,-11,NA
-42,-11,NA
-41,-11,NA
-40,-11,NA
-39,-11,NA
-38,-11,NA
-37,-11,-2992.126
-36,-11,-3937.0078
-35,-11,-4503.937
-34,-11,-4220.4727
-33,-11,-4409.4487
-32,-11,-5007.874
-31,-11,-5165.3545
-30,-11,-5039.37
-29,-11,-5039.37
-28,-11,-5228.3467
-27,-11,-4944.882
-26,-11,-5511.811
-25,-11,-5511.811
-24,-11,-5322.8345
-23,-11,-5133.8584
-22,-11,-5102.3623
-21,-11,-5007.874
-20,-11,-4566.929
-19,-11,-4000
-18,-11,-4000
-17,-11,-3968.504
-16,-11,-3433.0708
-15,-11,-3181.1023
-14,-11,-2929.1338
-13,-11,-3496.063
-12,-11,-3559.0552
-11,-11,-4000
-10,-11,-4000
-9,-11,-4503.937
-8,-11,-4188.9766
-7,-11,-4472.441
-6,-11,-4503.937
-5,-11,-5039.37
-4,-11,-5007.874
-3,-11,-5007.874
-2,-11,-5259.8423
-1,-11,-5574.803
0,-11,-5511.811
1,-11,-5480.315
2,-11,-5417.3228
3,-11,-5385.8267
4,-11,-5291.3384
5,-11,-5196.8506
6,-11,-5102.3623
7,-11,-5007.874
8,-11,-4661.4175
9,-11,-4377.9526
10,-11,-3937.0078
11,-11,-3401.5747
12,-11,-1984.252
13,-11,-94.48819
14,-11,NA
15,-11,NA
16,-11,NA
17,-11,NA
18,-11,NA
19,-11,NA
20,-11,NA
21,-11,NA
22,-11,NA
23,-11,NA
24,-11,NA
25,-11,NA
26,-11,NA
27,-11,NA
28,-11,NA
29,-11,NA
30,-11,NA
31,-11,NA
32,-11,NA
33,-11,NA
34,-11,NA
35,-11,NA
36,-11,NA
37,-11,NA
38,-11,NA
39,-11,NA
40,-11,0
41,-11,-1921.2599
42,-11,-2960.63
43,-11,-314.96063
44,-11,-3338.5828
45,-11,-3433.0708
46,-11,-3779.5276
47,-11,-944.8819
48,-11,-3527.559
49,-11,-1007.874
50,-11,-4031.496
51,-11,-4314.9604
52,-11,-4503.937
53,-11,-4535.433
54,-11,-4503.937
55,-11,-4000
56,-11,-4031.496
57,-11,-4031.496
58,-11,-4031.496
59,-11,-3275.5906
60,-11,-2519.685
61,-11,-157.48032
62,-11,-2330.7087
63,-11,-3433.0708
64,-11,-3464.567
65,-11,-3401.5747
66,-11,-3905.5117
67,-11,-3496.063
68,-11,-3496.063
69,-11,-3653.5432
70,-11,-3244.0945
71,-11,-3653.5432
72,-11,-4283.4644
73,-11,-5007.874
74,-11,-5070.866
75,-11,-5228.3467
76,-11,-5385.8267
77,-11,-5417.3228
78,-11,-5322.8345
79,-11,-5165.3545
80,-11,-5007.874
81,-11,-5007.874
82,-11,-5007.874
83,-11,-4913.3857
84,-11,-5322.8345
85,-11,-5007.874
86,-11,-5007.874
87,-11,-5039.37
88,-11,-2173.2283
89,-11,-5322.8345
90,-11,-5070.866
91,-11,-5007.874
92,-11,-5606.2993
93,-11,-5511.811
94,-11,-5354.3306
95,-11,-5196.8506
96,-11,-4503.937
97,-11,-5007.874
98,-11,-5511.811
99,-11,-5228.3467
100,-11,-4566.929
101,-11,-5007.874
102,-11,-5039.37
103,-11,-4440.945
104,-11,-2929.1338
105,-11,-5259.8423
106,-11,-5889.7637
107,-11,-5511.811
108,-11,-5385.8267
109,-11,-4818.8975
110,-11,-4598.4253
111,-11,-4000
112,-11,-3937.0078
113,-11,-4472.441
114,-11,-3968.504
115,-11,-5826.7715
116,-11,-5952.756
117,-11,-5889.7637
118,-11,-4976.378
119,-11,-4409.4487
120,-11,-3118.1104
121,-11,-2267.7166
122,-11,-2078.7402
123,-11,-503.937
124,-11,-188.97638
125,-11,-94.48819
126,-11,-94.48819
127,-11,-94.48819
128,-11,-31.496063
129,-11,-31.496063
130,-11,NA
131,-11,0
132,-11,NA
133,-11,0
134,-11,0
135,-11,0
136,-11,0
137,-11,0
138,-11,-31.496063
139,-11,-31.496063
140,-11,0
141,-11,0
142,-11,NA
143,-11,0
144,-11,-2173.2283
145,-11,-1700.7874
146,-11,-2173.2283
147,-11,-2771.6536
148,-11,-2393.7007
149,-11,-2456.6929
150,-11,-2803.1497
151,-11,-2488.189
152,-11,-1102.3622
153,-11,NA
154,-11,-1385.8268
155,-11,-3559.0552
156,-11,-2425.1968
157,-11,-2519.685
158,-11,-3149.6062
159,-11,-2267.7166
160,-11,-3023.622
161,-11,-4787.4014
162,-11,-5732.2837
163,-11,-3086.6143
164,-11,-4094.4883
165,-11,-6614.1733
166,-11,-661.4173
167,-11,-1952.7559
168,-11,-3149.6062
169,-11,-2803.1497
170,-11,-2866.1418
171,-11,-2960.63
172,-11,-4062.9922
173,-11,-2708.6614
174,-11,-2425.1968
175,-11,-598.4252
176,-11,-2834.6458
177,-11,-2960.63
178,-11,-850.3937
179,-11,-2645.6692
-180,-12,-2582.6772
-179,-12,-2362.2048
-178,-12,-157.48032
-177,-12,-2929.1338
-176,-12,-4094.4883
-175,-12,-2677.1653
-174,-12,-3779.5276
-173,-12,-4692.9136
-172,-12,-4850.3936
-171,-12,-5007.874
-170,-12,-5102.3623
-169,-12,-5070.866
-168,-12,-5291.3384
-167,-12,-5511.811
-166,-12,-5511.811
-165,-12,-5070.866
-164,-12,-3590.5513
-163,-12,-2488.189
-162,-12,-2488.189
-161,-12,-4472.441
-160,-12,-5102.3623
-159,-12,-5228.3467
-158,-12,-5196.8506
-157,-12,-5165.3545
-156,-12,-5070.866
-155,-12,-5165.3545
-154,-12,-5070.866
-153,-12,-4881.8896
-152,-12,-4850.3936
-151,-12,-4818.8975
-150,-12,-4818.8975
-149,-12,-4944.882
-148,-12,-5007.874
-147,-12,-4976.378
-146,-12,-4976.378
-145,-12,-4566.929
-144,-12,-5007.874
-143,-12,-5039.37
-142,-12,-4251.9683
-141,-12,-4125.9844
-140,-12,-4125.9844
-139,-12,-4125.9844
-138,-12,-4188.9766
-137,-12,-4314.9604
-136,-12,-4314.9604
-135,-12,-4314.9604
-134,-12,-4283.4644
-133,-12,-4000
-132,-12,-3968.504
-131,-12,-4094.4883
-130,-12,-4251.9683
-129,-12,-4062.9922
-128,-12,-4000
-127,-12,-3874.0159
-126,-12,-4000
-125,-12,-3968.504
-124,-12,-3905.5117
-123,-12,-3968.504
-122,-12,-3685.0393
-121,-12,-3748.0315
-120,-12,-3653.5432
-119,-12,-3590.5513
-118,-12,-3559.0552
-117,-12,-3464.567
-116,-12,-3496.063
-115,-12,-3401.5747
-114,-12,-3401.5747
-113,-12,-3181.1023
-112,-12,-2992.126
-111,-12,-3118.1104
-110,-12,-3307.0867
-109,-12,-3527.559
-108,-12,-3590.5513
-107,-12,-3716.5354
-106,-12,-3779.5276
-105,-12,-4062.9922
-104,-12,-4409.4487
-103,-12,-4314.9604
-102,-12,-4283.4644
-101,-12,-4314.9604
-100,-12,-4062.9922
-99,-12,-4000
-98,-12,-3905.5117
-97,-12,-3874.0159
-96,-12,-3622.0474
-95,-12,-3653.5432
-94,-12,-3748.0315
-93,-12,-3968.504
-92,-12,-4000
-91,-12,-4094.4883
-90,-12,-4062.9922
-89,-12,-4031.496
-88,-12,-4094.4883
-87,-12,-4220.4727
-86,-12,-4314.9604
-85,-12,-4535.433
-84,-12,-4787.4014
-83,-12,-4818.8975
-82,-12,-4724.4097
-81,-12,-4598.4253
-80,-12,-4692.9136
-79,-12,-4283.4644
-78,-12,-472.44095
-77,-12,NA
-76,-12,NA
-75,-12,NA
-74,-12,NA
-73,-12,NA
-72,-12,NA
-71,-12,NA
-70,-12,NA
-69,-12,NA
-68,-12,NA
-67,-12,NA
-66,-12,NA
-65,-12,NA
-64,-12,NA
-63,-12,NA
-62,-12,NA
-61,-12,NA
-60,-12,NA
-59,-12,NA
-58,-12,NA
-57,-12,NA
-56,-12,NA
-55,-12,NA
-54,-12,NA
-53,-12,NA
-52,-12,NA
-51,-12,NA
-50,-12,NA
-49,-12,NA
-48,-12,NA
-47,-12,NA
-46,-12,NA
-45,-12,NA
-44,-12,NA
-43,-12,NA
-42,-12,NA
-41,-12,NA
-40,-12,NA
-39,-12,NA
-38,-12,-2645.6692
-37,-12,-3842.5198
-36,-12,-4125.9844
-35,-12,-4125.9844
-34,-12,-4409.4487
-33,-12,-4535.433
-32,-12,-5007.874
-31,-12,-5259.8423
-30,-12,-5039.37
-29,-12,-5165.3545
-28,-12,-5511.811
-27,-12,-5511.811
-26,-12,-5543.307
-25,-12,-5070.866
-24,-12,-4976.378
-23,-12,-5039.37
-22,-12,-4818.8975
-21,-12,-5007.874
-20,-12,-4976.378
-19,-12,-4629.9214
-18,-12,-4000
-17,-12,-3464.567
-16,-12,-3590.5513
-15,-12,-2488.189
-14,-12,-3023.622
-13,-12,-3433.0708
-12,-12,-4031.496
-11,-12,-4000
-10,-12,-4000
-9,-12,-4409.4487
-8,-12,-4535.433
-7,-12,-4251.9683
-6,-12,-4314.9604
-5,-12,-4661.4175
-4,-12,-4818.8975
-3,-12,-5070.866
-2,-12,-5480.315
-1,-12,-5511.811
0,-12,-5511.811
1,-12,-5385.8267
2,-12,-5322.8345
3,-12,-5291.3384
4,-12,-5228.3467
5,-12,-5165.3545
6,-12,-5102.3623
7,-12,-5007.874
8,-12,-4661.4175
9,-12,-4188.9766
10,-12,-3716.5354
11,-12,-3275.5906
12,-12,-1732.2834
13,-12,NA
14,-12,NA
15,-12,NA
16,-12,NA
17,-12,NA
18,-12,NA
19,-12,NA
20,-12,NA
21,-12,NA
22,-12,NA
23,-12,NA
24,-12,NA
25,-12,NA
26,-12,NA
27,-12,NA
28,-12,NA
29,-12,NA
30,-12,NA
31,-12,NA
32,-12,NA
33,-12,NA
34,-12,NA
35,-12,NA
36,-12,NA
37,-12,NA
38,-12,NA
39,-12,NA
40,-12,NA
41,-12,-2393.7007
42,-12,-3181.1023
43,-12,-503.937
44,-12,-3118.1104
45,-12,-2834.6458
46,-12,-1196.8503
47,-12,-2204.7244
48,-12,-94.48819
49,-12,NA
50,-12,-3685.0393
51,-12,-4283.4644
52,-12,-4503.937
53,-12,-4503.937
54,-12,-4566.929
55,-12,-4000
56,-12,-4125.9844
57,-12,-4125.9844
58,-12,-4125.9844
59,-12,-3748.0315
60,-12,-2551.1812
61,-12,-2645.6692
62,-12,-3496.063
63,-12,-4031.496
64,-12,-3937.0078
65,-12,-2677.1653
66,-12,-2582.6772
67,-12,-2960.63
68,-12,-3968.504
69,-12,-3842.5198
70,-12,-3779.5276
71,-12,-4188.9766
72,-12,-5007.874
73,-12,-4881.8896
74,-12,-5102.3623
75,-12,-5196.8506
76,-12,-5354.3306
77,-12,-5480.315
78,-12,-5385.8267
79,-12,-5102.3623
80,-12,-4976.378
81,-12,-4913.3857
82,-12,-4976.378
83,-12,-4283.4644
84,-12,-5007.874
85,-12,-5007.874
86,-12,-4913.3857
87,-12,-4976.378
88,-12,-2267.7166
89,-12,-5480.315
90,-12,-4787.4014
91,-12,-5511.811
92,-12,-5826.7715
93,-12,-5511.811
94,-12,-5039.37
95,-12,-2551.1812
96,-12,-4377.9526
97,-12,-4976.378
98,-12,-5889.7637
99,-12,-5480.315
100,-12,-5952.756
101,-12,-4755.9053
102,-12,-3055.1182
103,-12,-4944.882
104,-12,-4976.378
105,-12,-5543.307
106,-12,-5070.866
107,-12,-5291.3384
108,-12,-5165.3545
109,-12,-4472.441
110,-12,-4000
111,-12,-3023.622
112,-12,-4031.496
113,-12,-5511.811
114,-12,-5480.315
115,-12,-5385.8267
116,-12,-5102.3623
117,-12,-5574.803
118,-12,-5417.3228
119,-12,-4661.4175
120,-12,-2645.6692
121,-12,-2614.1733
122,-12,-944.8819
123,-12,-188.97638
124,-12,-94.48819
125,-12,-94.48819
126,-12,-62.992126
127,-12,-94.48819
128,-12,-94.48819
129,-12,-31.496063
130,-12,0
131,-12,NA
132,-12,NA
133,-12,NA
134,-12,NA
135,-12,NA
136,-12,NA
137,-12,0
138,-12,-31.496063
139,-12,-31.496063
140,-12,0
141,-12,0
142,-12,NA
143,-12,0
144,-12,-3023.622
145,-12,-3149.6062
146,-12,-3401.5747
147,-12,-4000
148,-12,-4000
149,-12,-4346.4565
150,-12,-4472.441
151,-12,-4503.937
152,-12,-4440.945
153,-12,-3937.0078
154,-12,-3527.559
155,-12,-1952.7559
156,-12,-1984.252
157,-12,-2330.7087
158,-12,-2582.6772
159,-12,-3496.063
160,-12,-1889.7638
161,-12,-3401.5747
162,-12,-4629.9214
163,-12,-4188.9766
164,-12,-4440.945
165,-12,-4944.882
166,-12,-1858.2677
167,-12,-2047.2441
168,-12,-3118.1104
169,-12,-3181.1023
170,-12,-3086.6143
171,-12,-3275.5906
172,-12,-818.89764
173,-12,-3370.0789
174,-12,-3023.622
175,-12,-2992.126
176,-12,-3149.6062
177,-12,-3212.5984
178,-12,-3527.559
179,-12,-157.48032
-180,-13,-1417.3229
-179,-13,-2488.189
-178,-13,-3307.0867
-177,-13,-3527.559
-176,-13,-4314.9604
-175,-13,-4346.4565
-174,-13,-4755.9053
-173,-13,NA
-172,-13,-4535.433
-171,-13,-4755.9053
-170,-13,-4881.8896
-169,-13,-5322.8345
-168,-13,-5511.811
-167,-13,-5417.3228
-166,-13,-5448.819
-165,-13,-5385.8267
-164,-13,-4661.4175
-163,-13,-3685.0393
-162,-13,-2897.6377
-161,-13,-5511.811
-160,-13,-5039.37
-159,-13,-5133.8584
-158,-13,-5133.8584
-157,-13,-5070.866
-156,-13,-5039.37
-155,-13,-5039.37
-154,-13,-4944.882
-153,-13,-4818.8975
-152,-13,-4787.4014
-151,-13,-4440.945
-150,-13,-4472.441
-149,-13,-4503.937
-148,-13,-4661.4175
-147,-13,-4661.4175
-146,-13,-4503.937
-145,-13,-4157.4805
-144,-13,-4566.929
-143,-13,-4503.937
-142,-13,-4535.433
-141,-13,-3905.5117
-140,-13,-4031.496
-139,-13,-4188.9766
-138,-13,-4220.4727
-137,-13,-4283.4644
-136,-13,-4314.9604
-135,-13,-4314.9604
-134,-13,-4283.4644
-133,-13,-4220.4727
-132,-13,-4094.4883
-131,-13,-4031.496
-130,-13,-3905.5117
-129,-13,-4031.496
-128,-13,-3968.504
-127,-13,-3937.0078
-126,-13,-3905.5117
-125,-13,-3811.0237
-124,-13,-3716.5354
-123,-13,-3590.5513
-122,-13,-3559.0552
-121,-13,-3653.5432
-120,-13,-3685.0393
-119,-13,-3401.5747
-118,-13,-3496.063
-117,-13,-3401.5747
-116,-13,-3370.0789
-115,-13,-3212.5984
-114,-13,-2992.126
-113,-13,-3055.1182
-112,-13,-3118.1104
-111,-13,-3181.1023
-110,-13,-3370.0789
-109,-13,-3496.063
-108,-13,-3590.5513
-107,-13,-3716.5354
-106,-13,-3811.0237
-105,-13,-3905.5117
-104,-13,-4220.4727
-103,-13,-4346.4565
-102,-13,-4031.496
-101,-13,-4251.9683
-100,-13,-3842.5198
-99,-13,-3874.0159
-98,-13,-3748.0315
-97,-13,-3748.0315
-96,-13,-3811.0237
-95,-13,-3370.0789
-94,-13,-3874.0159
-93,-13,-3874.0159
-92,-13,-3874.0159
-91,-13,-3842.5198
-90,-13,-3842.5198
-89,-13,-4157.4805
-88,-13,-4188.9766
-87,-13,-4503.937
-86,-13,-4755.9053
-85,-13,-4787.4014
-84,-13,-4881.8896
-83,-13,-4850.3936
-82,-13,-4818.8975
-81,-13,-4598.4253
-80,-13,-4440.945
-79,-13,-4661.4175
-78,-13,-3401.5747
-77,-13,-125.98425
-76,-13,NA
-75,-13,NA
-74,-13,NA
-73,-13,NA
-72,-13,NA
-71,-13,NA
-70,-13,NA
-69,-13,NA
-68,-13,NA
-67,-13,NA
-66,-13,NA
-65,-13,NA
-64,-13,NA
-63,-13,NA
-62,-13,NA
-61,-13,NA
-60,-13,NA
-59,-13,NA
-58,-13,NA
-57,-13,NA
-56,-13,NA
-55,-13,NA
-54,-13,NA
-53,-13,NA
-52,-13,NA
-51,-13,NA
-50,-13,NA
-49,-13,NA
-48,-13,NA
-47,-13,NA
-46,-13,NA
-45,-13,NA
-44,-13,NA
-43,-13,NA
-42,-13,NA
-41,-13,NA
-40,-13,NA
-39,-13,-1952.7559
-38,-13,-3622.0474
-37,-13,-4125.9844
-36,-13,-4377.9526
-35,-13,-4566.929
-34,-13,-4409.4487
-33,-13,-4598.4253
-32,-13,-4661.4175
-31,-13,-5417.3228
-30,-13,-5354.3306
-29,-13,-5070.866
-28,-13,-5070.866
-27,-13,-5070.866
-26,-13,-5322.8345
-25,-13,-5322.8345
-24,-13,-5354.3306
-23,-13,-5133.8584
-22,-13,-4944.882
-21,-13,-4818.8975
-20,-13,-4440.945
-19,-13,-4251.9683
-18,-13,-3370.0789
-17,-13,-3716.5354
-16,-13,-3055.1182
-15,-13,-3118.1104
-14,-13,-3023.622
-13,-13,-2992.126
-12,-13,-3811.0237
-11,-13,-3401.5747
-10,-13,-3653.5432
-9,-13,-3496.063
-8,-13,-4000
-7,-13,-3590.5513
-6,-13,-4000
-5,-13,-4409.4487
-4,-13,-5102.3623
-3,-13,-5228.3467
-2,-13,-5385.8267
-1,-13,-5354.3306
0,-13,-5291.3384
1,-13,-5228.3467
2,-13,-5228.3467
3,-13,-5196.8506
4,-13,-5165.3545
5,-13,-5133.8584
6,-13,-5070.866
7,-13,-4976.378
8,-13,-4629.9214
9,-13,-4157.4805
10,-13,-3716.5354
11,-13,-3212.5984
12,-13,-62.992126
13,-13,NA
14,-13,NA
15,-13,NA
16,-13,NA
17,-13,NA
18,-13,NA
19,-13,NA
20,-13,NA
21,-13,NA
22,-13,NA
23,-13,NA
24,-13,NA
25,-13,NA
26,-13,NA
27,-13,NA
28,-13,NA
29,-13,NA
30,-13,NA
31,-13,NA
32,-13,NA
33,-13,NA
34,-13,NA
35,-13,NA
36,-13,NA
37,-13,NA
38,-13,NA
39,-13,NA
40,-13,NA
41,-13,-2330.7087
42,-13,-3149.6062
43,-13,-3559.0552
44,-13,-3622.0474
45,-13,-3527.559
46,-13,-3244.0945
47,-13,-2519.685
48,-13,NA
49,-13,NA
50,-13,-2866.1418
51,-13,-4125.9844
52,-13,-4629.9214
53,-13,-3748.0315
54,-13,-4503.937
55,-13,-4220.4727
56,-13,-4031.496
57,-13,-4000
58,-13,-4094.4883
59,-13,-3905.5117
60,-13,-62.992126
61,-13,-2425.1968
62,-13,-3527.559
63,-13,-4000
64,-13,-3496.063
65,-13,-3527.559
66,-13,-3401.5747
67,-13,-3496.063
68,-13,-4000
69,-13,-4031.496
70,-13,-4000
71,-13,-4503.937
72,-13,-5448.819
73,-13,-5322.8345
74,-13,-5259.8423
75,-13,-5007.874
76,-13,-5354.3306
77,-13,-5385.8267
78,-13,-5007.874
79,-13,-5007.874
80,-13,-4661.4175
81,-13,-5007.874
82,-13,-4944.882
83,-13,-4472.441
84,-13,-5039.37
85,-13,-4692.9136
86,-13,-4598.4253
87,-13,-4503.937
88,-13,-2425.1968
89,-13,-5511.811
90,-13,-4629.9214
91,-13,-5511.811
92,-13,-5228.3467
93,-13,-5354.3306
94,-13,-6015.748
95,-13,-4755.9053
96,-13,-4598.4253
97,-13,-4850.3936
98,-13,-5858.2676
99,-13,-5543.307
100,-13,-6078.74
101,-13,-4944.882
102,-13,-3968.504
103,-13,-5196.8506
104,-13,-5606.2993
105,-13,-4000
106,-13,-5007.874
107,-13,-5354.3306
108,-13,-3716.5354
109,-13,-4944.882
110,-13,-5574.803
111,-13,-5606.2993
112,-13,-5039.37
113,-13,-5133.8584
114,-13,-5606.2993
115,-13,-5637.7954
116,-13,-5700.7876
117,-13,-5732.2837
118,-13,-5574.803
119,-13,-4031.496
120,-13,-2330.7087
121,-13,-2078.7402
122,-13,-440.9449
123,-13,-251.9685
124,-13,-94.48819
125,-13,-62.992126
126,-13,-31.496063
127,-13,-62.992126
128,-13,-62.992126
129,-13,-31.496063
130,-13,NA
131,-13,NA
132,-13,NA
133,-13,NA
134,-13,NA
135,-13,NA
136,-13,0
137,-13,0
138,-13,-31.496063
139,-13,-31.496063
140,-13,0
141,-13,NA
142,-13,NA
143,-13,NA
144,-13,-2834.6458
145,-13,-2992.126
146,-13,-2393.7007
147,-13,-3055.1182
148,-13,-4377.9526
149,-13,-4535.433
150,-13,-4598.4253
151,-13,-4629.9214
152,-13,-4598.4253
153,-13,-4566.929
154,-13,-3590.5513
155,-13,-2582.6772
156,-13,-1984.252
157,-13,-3622.0474
158,-13,-3716.5354
159,-13,-3055.1182
160,-13,-3527.559
161,-13,-3338.5828
162,-13,-3086.6143
163,-13,-2803.1497
164,-13,-1039.3701
165,-13,-2015.748
166,-13,-3118.1104
167,-13,-409.44882
168,-13,-2929.1338
169,-13,-3496.063
170,-13,-3370.0789
171,-13,-3086.6143
172,-13,-2929.1338
173,-13,-2456.6929
174,-13,-2803.1497
175,-13,-2645.6692
176,-13,-2582.6772
177,-13,-2519.685
178,-13,-2488.189
179,-13,-2866.1418
-180,-14,-2488.189
-179,-14,-2488.189
-178,-14,-850.3937
-177,-14,-2047.2441
-176,-14,-3433.0708
-175,-14,-3307.0867
-174,-14,-6551.181
-173,-14,-5039.37
-172,-14,-3968.504
-171,-14,-3716.5354
-170,-14,-3842.5198
-169,-14,-4377.9526
-168,-14,-5480.315
-167,-14,-5354.3306
-166,-14,-5511.811
-165,-14,-5543.307
-164,-14,-5448.819
-163,-14,-3968.504
-162,-14,-5070.866
-161,-14,-5007.874
-160,-14,-5007.874
-159,-14,-5039.37
-158,-14,-5039.37
-157,-14,-4944.882
-156,-14,-5007.874
-155,-14,-4818.8975
-154,-14,-4787.4014
-153,-14,-4755.9053
-152,-14,-4566.929
-151,-14,-4000
-150,-14,-3779.5276
-149,-14,-3307.0867
-148,-14,-2677.1653
-147,-14,-2582.6772
-146,-14,-2677.1653
-145,-14,-2803.1497
-144,-14,-4031.496
-143,-14,-4000
-142,-14,-3401.5747
-141,-14,-3401.5747
-140,-14,-3779.5276
-139,-14,-4251.9683
-138,-14,-4283.4644
-137,-14,-4283.4644
-136,-14,-4283.4644
-135,-14,-4283.4644
-134,-14,-4251.9683
-133,-14,-4157.4805
-132,-14,-4094.4883
-131,-14,-4094.4883
-130,-14,-4062.9922
-129,-14,-3968.504
-128,-14,-3937.0078
-127,-14,-3874.0159
-126,-14,-3748.0315
-125,-14,-3811.0237
-124,-14,-3811.0237
-123,-14,-3716.5354
