"x","y","sst","chlo","a","b","phyto_max"
-42.5,7.5,27.9399134388677,0.1631819219393,-2.87708397173114,-1.01116042139496,-7.8
-37.5,7.5,27.778652992955,0.143742235725309,-3.04122513896378,-1.02127872357978,-7.8
-32.5,7.5,27.6871883674904,0.144547138496791,-3.03409744286442,-1.02084426770963,-7.8
-27.5,7.5,27.6337748262618,0.143859150360218,-3.04018791906424,-1.02121552988825,-7.8
-22.5,7.5,27.7800988868431,0.167840760030864,-2.84004008586232,-1.0088446261901,-7.8
-17.5,7.5,28.1834993521373,0.410544637804205,-1.74896066415285,-0.937264655236952,-7.4
-12.5,7.5,28.5005241711935,0.704882522339838,-1.22128354168498,-0.89967812165342,-6.9
-7.5,7.5,28.2825585365296,0.633484545313913,-1.32158302710852,-0.907048385038935,-7
-2.5,7.5,27.9823472340902,0.761482391119486,-1.16432948258472,-0.895550366611282,-6.8
2.5,7.5,28.3034351914018,0.590314447939312,-1.37142038988696,-0.910516201416912,-7.1
7.5,7.5,28.4691800435384,1.61261938023959,-0.592593926998287,-0.851628941372931,-6
12.5,7.5,NA,NA,NA,NA,NA
17.5,7.5,NA,NA,NA,NA,NA
22.5,7.5,NA,NA,NA,NA,NA
27.5,7.5,NA,NA,NA,NA,NA
32.5,7.5,NA,NA,NA,NA,NA
37.5,7.5,NA,NA,NA,NA,NA
42.5,7.5,NA,NA,NA,NA,NA
47.5,7.5,27.1195819536845,0.488952256944444,-1.59352007118437,-0.926725725485644,-7.2
52.5,7.5,27.1325614611308,0.417655002170139,-1.77296755143217,-0.939421405453697,-7.3
57.5,7.5,27.8260146052749,0.268355549125514,-2.27062490336932,-0.972795207912167,-7.6
62.5,7.5,28.6464929827938,0.16851160622428,-2.83477326160888,-1.00851442209376,-7.8
67.5,7.5,29.0109154807197,0.141263218340159,-3.03778701487361,-1.02059584669545,-7.9
72.5,7.5,28.9928992377387,0.249067117676196,-2.37571243236935,-0.979869945166614,-7.6
77.5,7.5,28.6834167989095,0.674647642198565,-1.23169096229022,-0.90021182593226,-7
82.5,7.5,28.8066167806968,0.269061231303419,-2.26690571339178,-0.972543252020026,-7.6
87.5,7.5,28.8590742376116,0.172612902572284,-2.80293153224367,-1.00651309763222,-7.8
92.5,7.5,28.9726876686359,0.16833977049687,-2.83612075906218,-1.0085989260089,-7.8
97.5,7.5,29.3054712971052,0.376782944730028,-1.87393908894087,-0.946222851699419,-7.4
102.5,7.5,29.0236340169554,0.364958961826066,-1.92023745813503,-0.94951404327411,-7.4
107.5,7.5,28.3778270984518,0.165758141762452,-2.8564977910064,-1.00987492345545,-7.8
112.5,7.5,28.6725424988101,0.204329552645762,-2.6099401058463,-0.994726988291798,-7.7
117.5,7.5,28.9837846332126,0.19909645941559,-2.64523020116192,-0.997007945861363,-7.7
122.5,7.5,29.1907465429867,0.196646993698427,-2.66200969664422,-0.998088874252436,-7.7
127.5,7.5,29.1155350367228,0.0823502542602443,-3.67103295236496,-1.05700026316307,-8
132.5,7.5,29.1004422255237,0.0865784406565657,-3.6146607289075,-1.05389181021518,-8
137.5,7.5,29.1875660110923,0.0777205031318083,-3.73513543422119,-1.0604936648972,-8
142.5,7.5,29.2237017490246,0.0705858571244856,-3.83931407362907,-1.06607394419081,-8
147.5,7.5,29.2244424184164,0.0665720826525054,-3.90112727563569,-1.06932586036164,-8
152.5,7.5,29.2140865653453,0.0619346941638608,-3.97577184266356,-1.07319164661022,-8
157.5,7.5,29.1105398632231,0.0577696759259259,-4.04608046357419,-1.07676929132057,-8
162.5,7.5,29.0096653461457,0.0593540862911523,-4.01894767309962,-1.07539611626599,-8
167.5,7.5,28.9289238919494,0.0681362567204301,-3.8767448043699,-1.06804851269252,-8
172.5,7.5,28.676153755188,0.07574375,-3.76331537238148,-1.06201515644393,-8
177.5,7.5,28.5522338125441,0.0808310763888889,-3.69178345264484,-1.05813597479439,-8
-177.5,2.5,28.5088438034058,0.161214021164021,-2.89298254340548,-1.01215071832574,-7.8
-172.5,2.5,28.1830063466673,0.168907005529835,-2.83167676722703,-1.00832017714699,-7.8
-167.5,2.5,27.8577743000455,0.174764692644033,-2.78646609682931,-1.00547485300354,-7.8
-162.5,2.5,27.5314338101281,0.179366657021605,-2.75178996633423,-1.00328088045376,-7.8
-157.5,2.5,27.2391490113502,0.180162030804106,-2.7458694179122,-1.00290528160951,-7.8
-152.5,2.5,26.9744097374104,0.180279208461934,-2.74499895926698,-1.0028500352195,-7.8
-147.5,2.5,26.7223296677625,0.1816037969393,-2.73519079238163,-1.00222709371253,-7.8
-142.5,2.5,26.5012269620542,0.181940940072016,-2.73270357090372,-1.00206899696898,-7.8
-137.5,2.5,26.2792661172373,0.184855163323045,-2.71135820349251,-1.00071010089205,-7.8
-132.5,2.5,26.0664415076927,0.186669945987654,-2.69820309215774,-0.999870740168928,-7.8
-127.5,2.5,25.8702761667746,0.18800462962963,-2.68859427402607,-0.999256749278813,-7.8
-122.5,2.5,25.6698657830556,0.192225855195473,-2.65856566021227,-0.99733307489827,-7.8
-117.5,2.5,25.5474138153924,0.196403951260288,-2.66368387753957,-0.998196596320623,-7.7
-112.5,2.5,25.4397779641328,0.199558545524691,-2.64208369670613,-0.996804989951129,-7.7
-107.5,2.5,25.4182514773475,0.200703494727366,-2.63431292337956,-0.996303409097719,-7.7
-102.5,2.5,25.4469676883133,0.200289882330247,-2.63711591935711,-0.996484391801981,-7.7
-97.5,2.5,25.5628255014067,0.208809445730453,-2.58031433668915,-0.992804250243224,-7.7
-92.5,2.5,26.048131995731,0.219192625778496,-2.51362124748247,-0.988449694910384,-7.7
-87.5,2.5,26.3445786890358,0.247474368206483,-2.38469946024072,-0.980470956803597,-7.6
-82.5,2.5,26.453420604359,0.392111480143126,-1.81592089112462,-0.942077484806195,-7.4
-77.5,2.5,27.0641846702213,0.71402450279252,-1.20307235454322,-0.898282726841543,-6.9
-72.5,2.5,NA,NA,NA,NA,NA
-67.5,2.5,NA,NA,NA,NA,NA
-62.5,2.5,NA,NA,NA,NA,NA
-57.5,2.5,NA,NA,NA,NA,NA
-52.5,2.5,28.0662524859111,2.16810590277778,-0.399812472274377,-0.836059529404418,-5.7
-47.5,2.5,27.8813087417966,1.27799485452704,-0.729118308588242,-0.862283075474821,-6.3
-42.5,2.5,27.8185177361524,0.138079619984568,-3.06686883914791,-1.02236215542328,-7.9
-37.5,2.5,27.7837423642477,0.13294269225823,-3.11489777924915,-1.02526286952276,-7.9
-32.5,2.5,27.7182210622011,0.147875013424682,-3.00494814984287,-1.01906282279264,-7.8
-27.5,2.5,27.6006572228891,0.164148839377572,-2.86932759581881,-1.01067650228084,-7.8
-22.5,2.5,27.4798236670318,0.180215888631687,-2.74546927637412,-1.00287988615381,-7.8
-17.5,2.5,27.4410027645253,0.195255754886831,-2.67161602412933,-0.998706659312105,-7.7
-12.5,2.5,27.3874793829742,0.242109312208951,-2.37532361616608,-0.979306508571464,-7.7
-7.5,2.5,27.3889199753603,0.276514026351662,-2.22813854058173,-0.969910651806334,-7.6
-2.5,2.5,27.7090804327102,0.284576706559037,-2.18721889587961,-0.96711944030529,-7.6
2.5,2.5,27.9239869541592,0.250706729703762,-2.3665121284744,-0.979254010446134,-7.6
7.5,2.5,27.9456193765005,0.709959071194762,-1.21113823716975,-0.898900955535068,-6.9
12.5,2.5,NA,NA,NA,NA,NA
17.5,2.5,NA,NA,NA,NA,NA
22.5,2.5,NA,NA,NA,NA,NA
27.5,2.5,NA,NA,NA,NA,NA
32.5,2.5,NA,NA,NA,NA,NA
37.5,2.5,NA,NA,NA,NA,NA
42.5,2.5,27.1717714097765,0.297639274691358,-2.12305498142768,-0.962717250998093,-7.6
47.5,2.5,27.2458350817363,0.348897346866097,-1.93842417868318,-0.950332389843938,-7.5
52.5,2.5,27.6773424572415,0.311300733024691,-2.10295603601918,-0.961832124914339,-7.5
57.5,2.5,28.4991579832854,0.182424173739712,-2.72914507185135,-1.00184271671944,-7.8
62.5,2.5,29.0393113719093,0.142681777263374,-3.02499114146763,-1.01981632996614,-7.9
67.5,2.5,29.2192381205382,0.140395736882716,-3.04566092648974,-1.02107480850762,-7.9
72.5,2.5,29.1734857150487,0.160858072916667,-2.89587452345477,-1.01233062170692,-7.8
77.5,2.5,29.0350031128636,0.158664625128601,-2.91380744557629,-1.01344457798789,-7.8
82.5,2.5,29.0099441457678,0.151135030864198,-2.97688032024413,-1.01734036918815,-7.8
87.5,2.5,29.1276804146943,0.129293820730453,-3.14988050864543,-1.02736269320315,-7.9
92.5,2.5,29.3365432739258,0.124916775602298,-3.19284487103717,-1.02992648268367,-7.9
97.5,2.5,29.546043586731,0.206871561830264,-2.59306476098653,-0.993632643456931,-7.7
102.5,2.5,28.9185408910116,0.180697636428842,-2.74189436812986,-1.00265294127093,-7.8
107.5,2.5,28.9963537718121,0.354567756031908,-1.91504052848247,-0.948682187006616,-7.5
112.5,2.5,29.0548164095198,0.692596443174379,-1.24618015324979,-0.901583172189527,-6.9
117.5,2.5,29.4491395314535,0.153957561728395,-2.95295590151691,-1.01586672369184,-7.8
122.5,2.5,29.4048308866996,0.131531522331155,-3.12833948330826,-1.02607100208902,-7.9
127.5,2.5,29.1852900434424,0.158062228922317,-2.91876645642365,-1.01375213136333,-7.8
132.5,2.5,29.4137635276431,0.136331369874339,-3.08305868133307,-1.02334222985013,-7.9
137.5,2.5,29.5160918721966,0.119062159586057,-3.25211866639177,-1.0334357474008,-7.9
142.5,2.5,29.61354709378,0.105580198688272,-3.39732945550788,-1.04189328804851,-7.9
147.5,2.5,29.6709791536685,0.0953492316100823,-3.51683535926977,-1.04869937072249,-7.9
152.5,2.5,29.646567996343,0.090847254372428,-3.55968816908995,-1.05082863974301,-8
157.5,2.5,29.5451371652109,0.0985001125257202,-3.47908523742073,-1.04656490726897,-7.9
162.5,2.5,29.4079176743826,0.110827562371399,-3.33927388970338,-1.03853611325022,-7.9
167.5,2.5,29.2193376205586,0.133179607124486,-3.11265177600337,-1.02512767928408,-7.9
172.5,2.5,29.0057524998983,0.150249614197531,-2.98445677226528,-1.01780600103241,-7.8
177.5,2.5,28.8084887928433,0.150849170524691,-2.97932263791156,-1.01749052368045,-7.8
-177.5,-2.5,28.9233574319769,0.147294222608025,-3.00999869582603,-1.01937202422428,-7.8
-172.5,-2.5,28.6134891548542,0.153248667227834,-2.95893237634712,-1.01623531915374,-7.8
-167.5,-2.5,28.2905770919941,0.157266509130658,-2.92533966971859,-1.01415946801939,-7.8
-162.5,-2.5,27.9514998842169,0.160219360853909,-2.90107651429411,-1.0126540442555,-7.8
-157.5,-2.5,27.6212304251535,0.161369543650794,-2.89172054260132,-1.0120721896278,-7.8
-152.5,-2.5,27.3079129572268,0.161345148533951,-2.89191843563247,-1.01208450453666,-7.8
-147.5,-2.5,26.9780917238306,0.16221506880144,-2.88487615025133,-1.01164605506588,-7.8
-142.5,-2.5,26.6572938300945,0.16181819058642,-2.8880853113263,-1.01184590881803,-7.8
-137.5,-2.5,26.3147281611407,0.163632378472222,-2.87346602071601,-1.01093476208218,-7.8
-132.5,-2.5,25.9828992490415,0.165431439686214,-2.85909436023413,-1.01003726500927,-7.8
-127.5,-2.5,25.6219866964552,0.168537567515432,-2.83456977382151,-1.00850165968042,-7.8
-122.5,-2.5,25.2527614858416,0.171526250643004,-2.81130892578515,-1.00704046634649,-7.8
-117.5,-2.5,24.8766243440134,0.175175540123457,-2.78334075687187,-1.00527752427586,-7.8
-112.5,-2.5,24.5466826474225,0.180357076260288,-2.74442076752489,-1.0028133349815,-7.8
-107.5,-2.5,24.2440172283738,0.185662696116255,-2.7054916291285,-1.0003359609873,-7.8
-102.5,-2.5,23.9763455549876,0.19319994212963,-2.68591351805599,-0.999624713461564,-7.7
-97.5,-2.5,23.7089738563255,0.213551777906379,-2.54951960219675,-0.99079806191005,-7.7
-92.5,-2.5,23.5081724385421,0.261021665219907,-2.30978870973278,-0.975441864167819,-7.6
-87.5,-2.5,23.3415758961379,0.345095468574635,-1.95430129702691,-0.951450636142815,-7.5
-82.5,-2.5,22.3947352992164,0.952693252945234,-0.959696089027714,-0.880062090792302,-6.6
-77.5,-2.5,NA,NA,NA,NA,NA
-72.5,-2.5,NA,NA,NA,NA,NA
-67.5,-2.5,NA,NA,NA,NA,NA
-62.5,-2.5,NA,NA,NA,NA,NA
-57.5,-2.5,NA,NA,NA,NA,NA
-52.5,-2.5,NA,NA,NA,NA,NA
-47.5,-2.5,27.994632657369,0.367394097222222,-1.91058837941755,-0.948829366297142,-7.4
-42.5,-2.5,27.7842579697118,0.166018360690236,-2.85443251293439,-1.00974575799166,-7.8
-37.5,-2.5,27.7121067711802,0.118707675715488,-3.25577692048025,-1.03365126623846,-7.9
-32.5,-2.5,27.5350744602727,0.122075554874728,-3.22134425674004,-1.03161781449326,-7.9
-27.5,-2.5,27.2079785294003,0.141610902134774,-3.03464164393684,-1.02040436530707,-7.9
-22.5,-2.5,26.7930007316448,0.17136930941358,-2.81252233733538,-1.00711680321631,-7.8
-17.5,-2.5,26.356026700691,0.210547919881687,-2.5689588214012,-0.992065368201776,-7.7
-12.5,-2.5,26.0069697415387,0.244272813656374,-2.36284966800554,-0.978474416083886,-7.7
-7.5,-2.5,25.9160129034961,0.261760526606881,-2.30580018680835,-0.975172866905304,-7.6
-2.5,-2.5,26.0769746020988,0.279840761760235,-2.21112892564873,-0.96875193673437,-7.6
2.5,-2.5,26.3619848692859,0.510783621136357,-1.52994289435545,-0.922027133646059,-7.2
7.5,-2.5,26.6024716589186,2.3826026684825,-0.345207363484787,-0.8315708118198,-5.6
12.5,-2.5,26.5521288077037,10.1397359178904,0.896836718791653,-0.725513677235394,-5.5
17.5,-2.5,NA,NA,NA,NA,NA
22.5,-2.5,NA,NA,NA,NA,NA
27.5,-2.5,NA,NA,NA,NA,NA
32.5,-2.5,NA,NA,NA,NA,NA
37.5,-2.5,NA,NA,NA,NA,NA
42.5,-2.5,27.5253087706036,0.223949701003086,-2.48394200452239,-0.986500337626346,-7.7
47.5,-2.5,27.6276767501125,0.213964168595679,-2.54686858280349,-0.990624995843387,-7.7
52.5,-2.5,28.0703421093169,0.191245767195767,-2.66548940926639,-0.997777274902546,-7.8
57.5,-2.5,28.4766545407913,0.156830201525054,-2.92895493423616,-1.01438334338527,-7.8
62.5,-2.5,28.7980042899097,0.12635842656893,-3.17857011765678,-1.02907653441582,-7.9
67.5,-2.5,28.962716153816,0.11692851401749,-3.27426156076268,-1.03473834170434,-7.9
72.5,-2.5,28.980643751107,0.117085392837691,-3.27262329356221,-1.03464212488261,-7.9
77.5,-2.5,28.9435772083424,0.111130594135802,-3.33598326094499,-1.03834485296414,-7.9
82.5,-2.5,28.9531750661356,0.10841891718107,-3.36566711383308,-1.04006639551434,-7.9
87.5,-2.5,29.0242012500763,0.106082208076132,-3.39168534689602,-1.04156834227639,-7.9
92.5,-2.5,29.1195501910316,0.10493465470679,-3.40461611487663,-1.0423123388252,-7.9
97.5,-2.5,29.1830615690385,0.122619998558246,-3.21584485635478,-1.0312920268756,-7.9
102.5,-2.5,29.0258387883504,0.239458536021974,-2.39073774616934,-0.980333050795869,-7.7
107.5,-2.5,29.2520517899877,0.713695413999716,-1.20372334312128,-0.898332634986009,-6.9
112.5,-2.5,29.1406451947762,1.04497653909621,-0.887572545309602,-0.874566286522762,-6.5
117.5,-2.5,29.3340994108291,0.34479944516542,-1.95554433051839,-0.951538108720853,-7.5
122.5,-2.5,28.9514366149903,0.209419689720939,-2.57631942181562,-0.992544428365936,-7.7
127.5,-2.5,28.7363882025083,0.236163367719266,-2.41010335312699,-0.98162011164497,-7.7
132.5,-2.5,28.5195053312514,0.277018711419753,-2.22554654582772,-0.969734224454356,-7.6
137.5,-2.5,29.4367258707682,0.393186535493827,-1.81193333356318,-0.941791726259601,-7.4
142.5,-2.5,29.6556294099544,0.168539103835979,-2.83455773273242,-1.00850090447246,-7.8
147.5,-2.5,29.7372817038769,0.157702038023244,-2.92173867415988,-1.01393636362207,-7.8
152.5,-2.5,29.8222935964191,0.120822335424537,-3.23407309316889,-1.03237080738452,-7.9
157.5,-2.5,29.7871067201249,0.106917824074074,-3.38233350647541,-1.04102924881152,-7.9
162.5,-2.5,29.6795331884314,0.108419881687243,-3.36565645946915,-1.04006577912803,-7.9
167.5,-2.5,29.5697077362626,0.121447771990741,-3.22770830812887,-1.03199447637577,-7.9
172.5,-2.5,29.4338692328509,0.132313623366013,-3.12087631733383,-1.02562250670079,-7.9
177.5,-2.5,29.2364581890596,0.137735576923077,-3.0700424062228,-1.02255445419504,-7.9
-177.5,-7.5,29.4911976019542,0.0818379951131687,-3.677999750528,-1.05738208351534,-8
-172.5,-7.5,29.3768762134371,0.0891052083333333,-3.58189535767704,-1.05206980769225,-8
-167.5,-7.5,29.209469304766,0.0975256779100529,-3.49066612150812,-1.04722125035937,-7.9
-162.5,-7.5,29.0028397489477,0.104876302083333,-3.40527638298644,-1.04235028468487,-7.9
-157.5,-7.5,28.7744119008382,0.113863078703704,-3.30660548965444,-1.0366327575589,-7.9
-152.5,-7.5,28.4533601851691,0.123287483465608,-3.20912754107716,-1.03089371158151,-7.9
-147.5,-7.5,28.1456932827279,0.133411474408436,-3.11045657152227,-1.02499550315469,-7.9
-142.5,-7.5,27.8125146090985,0.152238679108796,-2.96748453698291,-1.01676222532377,-7.8
-137.5,-7.5,27.3660283324539,0.134116506123059,-3.10379950590128,-1.02459440961195,-7.9
-132.5,-7.5,27.0333021375868,0.129172309027778,-3.15105829896917,-1.0274331979574,-7.9
-127.5,-7.5,26.6200225158974,0.130972399048354,-3.13369560213337,-1.02639256753395,-7.9
-122.5,-7.5,26.2058823797438,0.133929253472222,-3.10556497812623,-1.02470081923482,-7.9
-117.5,-7.5,25.7869788081558,0.136957352752058,-3.0772435072906,-1.02299046700034,-7.9
-112.5,-7.5,25.369727812873,0.141528501157407,-3.035386556776,-1.02044972134057,-7.9
-107.5,-7.5,24.9350327809652,0.146870547196502,-3.01369267143764,-1.01959803153748,-7.8
-102.5,-7.5,24.5349170084353,0.152664737654321,-2.96387148712699,-1.01653970021062,-7.8
-97.5,-7.5,24.2084251668718,0.160934301054527,-2.89525476809541,-1.01229207422071,-7.8
-92.5,-7.5,23.9263710339864,0.18373900462963,-2.71950117151973,-1.00122894623878,-7.8
-87.5,-7.5,23.3368866514277,0.2619070719661,-2.3050102631432,-0.975119577554931,-7.6
-82.5,-7.5,21.8899563697077,1.1305761899359,-0.835211537483927,-0.87058522270002,-6.4
-77.5,-7.5,20.7333265304566,3.24424244591611,-0.0810378660983059,-0.80943352250171,-5.5
-72.5,-7.5,NA,NA,NA,NA,NA
-67.5,-7.5,NA,NA,NA,NA,NA
-62.5,-7.5,NA,NA,NA,NA,NA
-57.5,-7.5,NA,NA,NA,NA,NA
-52.5,-7.5,NA,NA,NA,NA,NA
-47.5,-7.5,NA,NA,NA,NA,NA
-42.5,-7.5,NA,NA,NA,NA,NA
-37.5,-7.5,27.5571927388509,0.0690289351851852,-3.86299975554008,-1.06732533327912,-8
-32.5,-7.5,27.5655254117904,0.075139896953405,-3.77202503527001,-1.06248362143717,-8
-27.5,-7.5,27.1436491259822,0.0813464023919753,-3.68471425040506,-1.05774958420828,-8
-22.5,-7.5,26.6652794131526,0.095620418595679,-3.51355148902699,-1.04851427057481,-7.9
-17.5,-7.5,26.1844109234987,0.112137827932099,-3.32509288999498,-1.03771113654858,-7.9
-12.5,-7.5,25.7296077364967,0.123452579365079,-3.20747028822028,-1.03079537800416,-7.9
-7.5,-7.5,25.421370239611,0.140662777544133,-3.04323307883101,-1.02092718301137,-7.9
-2.5,-7.5,25.1608575697299,0.176803955182783,-2.7710107835992,-1.00449823159787,-7.8
2.5,-7.5,25.1843771916849,0.331482252045105,-2.01250969265952,-0.955534864691477,-7.5
7.5,-7.5,25.8048676808675,0.981115571218783,-0.920365386040719,-0.87697578854156,-6.6
12.5,-7.5,26.3240222295126,3.34257588042243,-0.0524850882006536,-0.807019129034802,-5.5
17.5,-7.5,NA,NA,NA,NA,NA
22.5,-7.5,NA,NA,NA,NA,NA
27.5,-7.5,NA,NA,NA,NA,NA
32.5,-7.5,NA,NA,NA,NA,NA
37.5,-7.5,NA,NA,NA,NA,NA
42.5,-7.5,27.7174291523024,0.144751197318008,-3.0322952777755,-1.02073434825003,-7.8
47.5,-7.5,27.5759313129244,0.153800578703704,-2.95427752837254,-1.01594826109027,-7.8
52.5,-7.5,27.6950293780635,0.168095084233539,-2.83804141965193,-1.00871934733883,-7.8
57.5,-7.5,27.8865909758069,0.162997833994709,-2.8785647858655,-1.01125275057949,-7.8
62.5,-7.5,28.0516618428407,0.138286779835391,-3.06496085557102,-1.02224650050948,-7.9
67.5,-7.5,28.1728975137075,0.121556954089506,-3.22659972586163,-1.03192889087195,-7.9
72.5,-7.5,28.1024565398091,0.124649989478114,-3.19550008237072,-1.03008437419797,-7.9
77.5,-7.5,28.1555813930653,0.116043242026749,-3.28353705637358,-1.03528262440767,-7.9
82.5,-7.5,28.1542154135528,0.110665252057613,-3.34103914099128,-1.03863867169906,-7.9
87.5,-7.5,28.1980280505287,0.107833188657407,-3.37215017687922,-1.04044125607882,-7.9
92.5,-7.5,28.2965518792471,0.106163789223251,-3.39076996633659,-1.04151561215669,-7.9
97.5,-7.5,28.3742243166323,0.113218444573045,-3.31348890710033,-1.03703465018938,-7.9
102.5,-7.5,28.3526840865612,0.212712806886662,-2.55492600102844,-0.991150830514197,-7.7
107.5,-7.5,28.2788203716278,0.324426427659818,-2.04354821171934,-0.95770266888883,-7.5
112.5,-7.5,28.2955739189597,0.361124057547971,-1.9355557031008,-0.950599638669473,-7.4
117.5,-7.5,28.5397746634571,0.289895668967784,-2.16078174714522,-0.965309370552029,-7.6
122.5,-7.5,28.8932002941768,0.193183194146161,-2.68603050086587,-0.999632218003873,-7.7
127.5,-7.5,28.7000720136954,0.242517268410052,-2.37296420428287,-0.979149213750233,-7.7
132.5,-7.5,28.3724685454495,0.425939718364198,-1.74434622389201,-0.937350807795688,-7.3
137.5,-7.5,28.2036470504034,1.21807268774671,-0.739897873016919,-0.863011601787469,-6.4
142.5,-7.5,27.9089324406215,0.484207799739095,-1.60771853080089,-0.927771661722759,-7.2
147.5,-7.5,28.2967120488485,0.293123456622149,-2.14494795745197,-0.964222763740051,-7.6
152.5,-7.5,29.3120545228323,0.148507035640174,-2.9994694713552,-1.01872715543548,-7.8
157.5,-7.5,29.4213688532512,0.124572795067587,-3.19626916340444,-1.03013009537416,-7.9
162.5,-7.5,29.5680997695046,0.0972265496715928,-3.49423783099982,-1.04742340207905,-7.9
167.5,-7.5,29.5767151439891,0.085650988173047,-3.62685708135926,-1.05456717143784,-8
172.5,-7.5,29.5999516098588,0.0779655028292181,-3.73167753717905,-1.06030636149173,-8
177.5,-7.5,29.3083140267266,0.0762809399801587,-3.7556074658443,-1.06159986647697,-8
-177.5,-12.5,29.0292089237887,0.0568116438470299,-4.06272750294107,-1.07760706013973,-8
-172.5,-12.5,29.0547205067644,0.0547087015993266,-4.0999326598564,-1.07946621587144,-8
-167.5,-12.5,29.0008403665879,0.0482028356481481,-4.22786723186529,-1.08596482953117,-8.1
-162.5,-12.5,28.9192302121057,0.0506094393004115,-4.17526247731591,-1.08317311148553,-8
-157.5,-12.5,28.8044853722608,0.0593891943158436,-4.01835194986506,-1.07536586080877,-8
-152.5,-12.5,28.6533239092146,0.0714825396825397,-3.8258343175707,-1.0653588565274,-8
-147.5,-12.5,28.5086033162617,0.088505291005291,-3.58961441785949,-1.05250004465186,-8
-142.5,-12.5,28.1663933031487,0.105441094977553,-3.39889686019142,-1.04198347229888,-7.9
-137.5,-12.5,27.7504508336385,0.103430522486773,-3.42172148398577,-1.04329400870493,-7.9
-132.5,-12.5,27.2730316480001,0.102398614326132,-3.43356125083275,-1.0439717981483,-7.9
-127.5,-12.5,26.7477370438753,0.105656314300412,-3.39647242981846,-1.04184396693363,-7.9
-122.5,-12.5,26.1812107368752,0.107414239326132,-3.37680307432663,-1.04071004263064,-7.9
-117.5,-12.5,25.5788987283354,0.109664560828189,-3.35196463591471,-1.03927276113612,-7.9
-112.5,-12.5,24.9580039607154,0.113594184027778,-3.30947324640026,-1.03680024795758,-7.9
-107.5,-12.5,24.3302155141477,0.119155478395062,-3.25115697093486,-1.03337907031617,-7.9
-102.5,-12.5,23.7070050575115,0.129646090534979,-3.14647075623789,-1.02715850839156,-7.9
-97.5,-12.5,23.092874066035,0.14497444058642,-3.03032591929375,-1.02061419808733,-7.8
-92.5,-12.5,22.5311154506825,0.166075038580247,-2.85398301762168,-1.00971764108886,-7.8
-87.5,-12.5,21.9647069047999,0.213299853840218,-2.55114116726589,-0.990903894221991,-7.7
-82.5,-12.5,21.3180148230659,0.363545191857082,-1.92586709706308,-0.94991320586691,-7.4
-77.5,-12.5,20.1739474614462,2.01681788609554,-0.432421667362479,-0.83870039042158,-5.8
-72.5,-12.5,NA,NA,NA,NA,NA
-67.5,-12.5,NA,NA,NA,NA,NA
-62.5,-12.5,NA,NA,NA,NA,NA
-57.5,-12.5,NA,NA,NA,NA,NA
-52.5,-12.5,NA,NA,NA,NA,NA
-47.5,-12.5,NA,NA,NA,NA,NA
-42.5,-12.5,NA,NA,NA,NA,NA
-37.5,-12.5,27.3729025593511,0.0658370949074074,-3.91271859082084,-1.0699306134446,-8
-32.5,-12.5,27.0647737785622,0.0504460358796296,-4.17834701578626,-1.08332322230621,-8
-27.5,-12.5,26.3809721187309,0.0463922164351852,-4.263954714387,-1.08770190246112,-8.1
-22.5,-12.5,25.7045213275486,0.0513672678755144,-4.16104178570672,-1.08247932672282,-8
-17.5,-12.5,25.0245980492345,0.0608646476337449,-3.99352578339559,-1.07410097681176,-8
-12.5,-12.5,24.3611147650966,0.0759086934156379,-3.76094466040604,-1.061887496674,-8
-7.5,-12.5,23.8046301887149,0.101436592891447,-3.44467721270945,-1.04460688761146,-7.9
-2.5,-12.5,23.2759834201248,0.129939511087339,-3.14363598455086,-1.02698867508952,-7.9
2.5,-12.5,23.0116106209932,0.198017538707527,-2.65260022834262,-0.997483007144117,-7.7
7.5,-12.5,23.2370451980167,0.464095922052383,-1.61921289908836,-0.928235126188214,-7.3
12.5,-12.5,24.5223969424213,1.42270138196422,-0.645919598639285,-0.855733758991139,-6.2
17.5,-12.5,NA,NA,NA,NA,NA
22.5,-12.5,NA,NA,NA,NA,NA
27.5,-12.5,NA,NA,NA,NA,NA
32.5,-12.5,NA,NA,NA,NA,NA
37.5,-12.5,NA,NA,NA,NA,NA
42.5,-12.5,27.8197535681346,0.171325030889282,-2.8128648426789,-1.00713834830202,-7.8
47.5,-12.5,27.6038124871633,0.190304626353426,-2.6721653488264,-0.99820520507091,-7.8
52.5,-12.5,27.0771820108096,0.110116048177083,-3.34702630017523,-1.03898629403212,-7.9
57.5,-12.5,27.0799125762213,0.116669758597884,-3.27696728266188,-1.03489719593154,-7.9
62.5,-12.5,27.0811822573344,0.112657230581276,-3.31950514979593,-1.03738554371947,-7.9
67.5,-12.5,27.0966766922562,0.0995838798868313,-3.46630128601492,-1.04583881042931,-7.9
72.5,-12.5,27.1032342804803,0.102162808641975,-3.43627892523919,-1.04412718063609,-7.9
77.5,-12.5,27.0821091846184,0.104377973894033,-3.41092594343145,-1.04267479214596,-7.9
82.5,-12.5,27.0445524922124,0.102983603395062,-3.42683872714884,-1.04358712487672,-7.9
87.5,-12.5,27.0788628772453,0.0998113104423868,-3.46363127592972,-1.04568695316272,-7.9
92.5,-12.5,27.1366328115817,0.0980744598765432,-3.48413383443484,-1.04685120161441,-7.9
97.5,-12.5,27.2149428322202,0.104864021164021,-3.40541537733403,-1.04235827219817,-7.9
