"","x","y","sst","chlo","a","b","phyto_max","dt"
"292",137.5,37.5,16.2604181347472,0.761195498163726,-0.131975146188157,-0.860688869329392,-7.6,0.01
"293",142.5,37.5,18.7179807911749,0.453235104669887,-0.951574114750145,-0.924734670733633,-7.8,0.01
"294",147.5,37.5,18.4238998430747,0.392509243184156,-1.20125177099412,-0.943627399446241,-7.9,0.01
"295",152.5,37.5,18.4916416874639,0.329557066615226,-1.51085887224095,-0.966635042674521,-7.9,0.01
"296",157.5,37.5,18.0533640896833,0.30825307034465,-1.63020441962745,-0.975377918853119,-8,0.01
"297",162.5,37.5,17.9460951911079,0.280355661651235,-1.79994148543006,-0.987690339909497,-8,0.01
"298",167.5,37.5,17.9235168015516,0.261321293081276,-1.92570287296961,-0.996719903268917,-8,0.01
"299",172.5,37.5,17.7122348396867,0.244451790766461,-2.04482304950133,-1.00519925630284,-8,0.01
"300",177.5,37.5,17.5459344757928,0.240240432098765,-2.07578282521763,-1.00739133806068,-8,0.01
"301",-177.5,32.5,20.8334036385572,0.149879774305556,-2.89641583792995,-1.06369889579398,-8.1,0.01
"302",-172.5,32.5,20.7298325503314,0.142079877186214,-2.98589471244425,-1.06962388594649,-8.1,0.01
"303",-167.5,32.5,20.6950827245359,0.130700810185185,-3.12383425784617,-1.07867180546581,-8.1,0.01
"304",-162.5,32.5,20.651853912848,0.121452224794239,-3.24314866038342,-1.086412320708,-8.1,0.01
"305",-157.5,32.5,20.7472763485379,0.108737927597737,-3.41923484302174,-1.09768657197611,-8.2,0.01
"306",-152.5,32.5,20.7313918873116,0.0988791956018518,-3.5668216618609,-1.10699430830459,-8.2,0.01
"307",-147.5,32.5,20.5642509707698,0.0921842206790123,-3.67335929911839,-1.11362980696832,-8.2,0.01
"308",-142.5,32.5,20.1315606594086,0.0895209137088477,-3.71730416443159,-1.11634585260547,-8.2,0.01
"309",-137.5,32.5,19.4710577134733,0.0908902552726338,-3.69459399125256,-1.11494378352322,-8.2,0.01
"310",-132.5,32.5,18.6273440414005,0.0929483346193416,-3.66092074353673,-1.11285878604526,-8.2,0.01
"311",-127.5,32.5,17.5264529281193,0.130566470550412,-3.12551906573341,-1.07878166524009,-8.1,0.01
"312",-122.5,32.5,16.4880351577142,0.319456506128581,-1.56640944569624,-0.970713279380201,-8,0.01
"313",-117.5,32.5,16.9947903050317,0.382515020166753,-1.24659323618954,-0.947026094978064,-7.9,0.01
"314",-87.5,32.5,25.0919296900432,1.05803202252791,0.283594216102881,-0.827088841777128,-7.5,0.01
"315",-82.5,32.5,26.249987326728,0.177924382716049,-2.60371973173249,-1.04401792878522,-8.1,0.01
"316",-77.5,32.5,25.4335219135991,0.141648191015089,-2.99096265283099,-1.06995816344127,-8.1,0.01
"317",-72.5,32.5,23.9029267876237,0.111879050925926,-3.3743262540051,-1.09482842999722,-8.2,0.01
"318",-67.5,32.5,23.4704292569842,0.107354596560847,-3.43932365365747,-1.09896122100401,-8.2,0.01
"319",-62.5,32.5,23.3357321330479,0.106582804232804,-3.45061643433368,-1.09967669771801,-8.2,0.01
"320",-57.5,32.5,23.2224346160889,0.10356060313786,-3.49543561969911,-1.10250874953788,-8.2,0.01
"321",-52.5,32.5,23.1309988569331,0.103225581918724,-3.50046385683643,-1.10282571851852,-8.2,0.01
"322",-47.5,32.5,22.9953734592155,0.106239679783951,-3.45565671710296,-1.09999578837409,-8.2,0.01
"323",-42.5,32.5,22.7634137188947,0.105461339377572,-3.46713545182589,-1.10072191588972,-8.2,0.01
"324",-37.5,32.5,22.4676424644612,0.101930443029835,-3.52001714173736,-1.10405685352812,-8.2,0.01
"325",-32.5,32.5,22.1213669935862,0.101826437114198,-3.52159535219275,-1.10415612090964,-8.2,0.01
"326",-27.5,32.5,21.6626812246111,0.1060061406893,-3.45909424695135,-1.10021332438665,-8.2,0.01
"327",-22.5,32.5,21.2593680734988,0.111583992412551,-3.37850372169333,-1.09509480125681,-8.2,0.01
"328",-17.5,32.5,20.7388382959848,0.132593001560267,-3.10024819571572,-1.07713218634906,-8.1,0.01
"329",-12.5,32.5,20.0717744290829,0.28625537836647,-1.76266957040522,-0.984999021755951,-8,0.01
"330",-7.5,32.5,20.0058819452922,0.363163543899904,-1.33826368972283,-0.95386694870469,-7.9,0.01
"331",12.5,32.5,21.7341565904163,0.141333664021164,-2.99466303840555,-1.07020214931176,-8.1,0.01
"332",17.5,32.5,21.711972950123,0.115338982102003,-3.3259558042273,-1.09173669544258,-8.2,0.01
"333",22.5,32.5,21.1232547124227,0.11112037037037,-3.38508470926313,-1.09551422162292,-8.2,0.01
"334",27.5,32.5,21.4284616117124,0.111005176183128,-3.3867230906194,-1.09561859946734,-8.2,0.01
"335",32.5,32.5,22.1361319118076,0.110312279769421,-3.39660529508872,-1.0962478379691,-8.2,0.01
"336",122.5,32.5,18.457250598439,1.92127665239382,0.764146100892405,-0.786981880779096,-7.1,0.01
"337",127.5,32.5,21.6846961021424,0.709012926033098,-0.233962071209014,-0.868820822945049,-7.7,0.01
"338",132.5,32.5,24.0096456315783,0.163457445987654,-2.74942827819045,-1.0538722518353,-8.1,0.01
"339",137.5,32.5,23.2628935642732,0.189388043091168,-2.49533186614089,-1.03661547772302,-8.1,0.01
"340",142.5,32.5,22.7291331088904,0.168476729096521,-2.69767443570458,-1.05038493531743,-8.1,0.01
"341",147.5,32.5,22.3874044665584,0.167153999485597,-2.7111851745474,-1.05129669265848,-8.1,0.01
"342",152.5,32.5,22.140218476896,0.180173080632716,-2.58198972659433,-1.04253876608243,-8.1,0.01
"343",157.5,32.5,21.8689216490145,0.193463155864198,-2.4581814818924,-1.03406420966699,-8.1,0.01
"344",162.5,32.5,21.8371036564863,0.169994405864198,-2.68228295506383,-1.04934508432728,-8.1,0.01
"345",167.5,32.5,21.6236487830127,0.165543740354938,-2.72775557965008,-1.05241361088883,-8.1,0.01
"346",172.5,32.5,21.364354105349,0.161477896733539,-2.77020848445791,-1.05526848483601,-8.1,0.01
"347",177.5,32.5,21.1170604387919,0.158564332561728,-2.80118544196952,-1.05734557812736,-8.1,0.01
"348",-177.5,27.5,24.1812086794112,0.0802603362911523,-3.87777054629137,-1.12615594494342,-8.2,0.01
"349",-172.5,27.5,24.0351871720067,0.0826021733539095,-3.83600442828814,-1.12361915835017,-8.2,0.01
"350",-167.5,27.5,23.9130704650173,0.0817343428497942,-3.85138398379082,-1.12455465951879,-8.2,0.01
"351",-162.5,27.5,23.8051546661942,0.0816514596193416,-3.85285881425975,-1.12464428567272,-8.2,0.01
"352",-157.5,27.5,23.633604171541,0.0821062885802469,-3.84477844427439,-1.12415305668808,-8.2,0.01
"353",-152.5,27.5,23.2856553466232,0.0790850051440329,-3.89905407488729,-1.12744407409884,-8.2,0.01
"354",-147.5,27.5,22.7718956629435,0.0743324492026749,-3.98742304100062,-1.13275859004727,-8.2,0.01
"355",-142.5,27.5,22.0111547735003,0.0716251446759259,-4.03950959197986,-1.13586501373749,-8.2,0.01
"356",-137.5,27.5,21.1313304000431,0.0726956661522634,-4.01875563988252,-1.1346296105599,-8.2,0.01
"357",-132.5,27.5,20.2679043946443,0.0737578768004115,-3.99836772986685,-1.13341295370888,-8.2,0.01
"358",-127.5,27.5,19.5728248207658,0.076991512345679,-3.93751527596412,-1.1297638780553,-8.2,0.01
"359",-122.5,27.5,19.0677716096243,0.0957405799897119,-3.61608901360321,-1.11007169200259,-8.2,0.01
"360",-117.5,27.5,19.1887037502822,0.19505108466802,-2.44389193123558,-1.03308098590135,-8.1,0.01
"361",-112.5,27.5,20.427283132644,0.504451145246448,-0.770357175177236,-0.910836893436625,-7.8,0.01
"362",-97.5,27.5,26.0144102379128,0.184913773148148,-2.53693784312448,-1.03946423067743,-8.1,0.01
"363",-92.5,27.5,25.9483751340844,0.463052781768838,-0.914940708592,-0.921937655581712,-7.8,0.01
"364",-87.5,27.5,26.2734748609139,0.362287580751696,-1.3425398243585,-0.954185051272534,-7.9,0.01
"365",-82.5,27.5,26.2383098959923,0.448605398825555,-0.969183503191836,-0.926076912080982,-7.8,0.01
"366",-77.5,27.5,26.058083672957,0.151349031673282,-2.87998943747187,-1.06260648290991,-8.1,0.01
"367",-72.5,27.5,25.6140966808095,0.0654618906590414,-4.16326356337442,-1.14316515928229,-8.2,0.01
"368",-67.5,27.5,25.5233338656249,0.0570518100565844,-4.34528696461066,-1.1536849289494,-8.2,0.01
"369",-62.5,27.5,25.4632675541772,0.054556568287037,-4.40262218017715,-1.15694154650011,-8.2,0.01
"370",-57.5,27.5,25.38249863342,0.053153147505144,-4.43561042343361,-1.15880228704907,-8.2,0.01
"371",-52.5,27.5,25.2183728641934,0.0533122106481482,-4.43184386507422,-1.15859031701283,-8.2,0.01
"372",-47.5,27.5,24.8915814011185,0.0557214666923868,-4.375650218649,-1.15541307801342,-8.2,0.01
"373",-42.5,27.5,24.491526999297,0.0576013535236626,-4.33287763889441,-1.15297638397522,-8.2,0.01
"374",-37.5,27.5,24.0292353435799,0.060084587191358,-4.27774023202262,-1.14981258595165,-8.2,0.01
"375",-32.5,27.5,23.5281045949018,0.0687543242026749,-4.09622405636676,-1.13922484459142,-8.2,0.01
"376",-27.5,27.5,23.0089228930297,0.0846563464506173,-3.80004879083659,-1.12142585041787,-8.2,0.01
"377",-22.5,27.5,22.4759490648906,0.11128644225823,-3.38272497253024,-1.09536385992135,-8.2,0.01
"378",-17.5,27.5,21.6956965552436,0.376381929375526,-1.27507960630754,-0.949156260444997,-7.9,0.01
"379",-12.5,27.5,20.5245656967163,0.710841201839051,-0.230195154342601,-0.868521262620191,-7.7,0.01
"380",57.5,27.5,27.7483470598857,1.76583489169609,0.717662043136057,-0.790975387259637,-7.2,0.01
"381",62.5,27.5,27.4554789225261,1.92714350344194,0.765701089346014,-0.786847394515525,-7.1,0.01
"382",67.5,27.5,27.4063292503357,2.95262685815445,0.906743374005879,-0.774071296715305,-7,0.01
"383",122.5,27.5,23.0823420643807,0.689152922453704,-0.275848831610106,-0.872147693444951,-7.7,0.01
"384",127.5,27.5,24.8639031410218,0.213878910875005,-2.28193786226526,-1.02186386768791,-8.1,0.01
"385",132.5,27.5,24.940109946681,0.112980851715686,-3.35880053529662,-1.09383755208289,-8.2,0.01
"386",137.5,27.5,24.800429059841,0.105884082433128,-3.46089311715638,-1.10032713338569,-8.2,0.01
"387",142.5,27.5,24.8312526967791,0.100529851466049,-3.54137103712828,-1.10539869434837,-8.2,0.01
"388",147.5,27.5,25.0473112159305,0.0885920621141975,-3.73285127545494,-1.11730376765027,-8.2,0.01
"389",152.5,27.5,25.0775911525444,0.084612606095679,-3.80080795340115,-1.12147224903058,-8.2,0.01
"390",157.5,27.5,25.0448276449133,0.0799265367798354,-3.88379294929237,-1.1265207510391,-8.2,0.01
"391",162.5,27.5,24.9066775268979,0.0770925122170782,-3.93564320237785,-1.12965120215093,-8.2,0.01
"392",167.5,27.5,24.7353064643012,0.0770566968878601,-3.9363068598914,-1.12969114901829,-8.2,0.01
"393",172.5,27.5,24.5395790806523,0.0775240644290123,-3.92766326310008,-1.12917063215798,-8.2,0.01
"394",177.5,27.5,24.3581204520332,0.0783489776234568,-3.91249480523705,-1.12825592749982,-8.2,0.01
"395",-177.5,22.5,26.2837855974833,0.0570205279063786,-4.34599566958258,-1.15372535508686,-8.2,0.01
"396",-172.5,22.5,26.0671180424867,0.0610018325617284,-4.2577496117077,-1.14865933318653,-8.2,0.01
"397",-167.5,22.5,25.8223984312128,0.0672549672067901,-4.12648088937862,-1.1410074588013,-8.2,0.01
"398",-162.5,22.5,25.5858689588659,0.0720636574074074,-4.0309828950999,-1.13535783212255,-8.2,0.01
"399",-157.5,22.5,25.0499991226197,0.0759070601851852,-3.9577237186986,-1.13097860965494,-8.2,0.01
"400",-152.5,22.5,24.5241833312839,0.0676193321078431,-4.11908676152525,-1.14057246514934,-8.2,0.01
"401",-147.5,22.5,23.9276729053921,0.06184765625,-4.23948924401227,-1.14760306659774,-8.2,0.01
"402",-142.5,22.5,23.2459925792836,0.0610839602623457,-4.25596932100228,-1.1485564712022,-8.2,0.01
"403",-137.5,22.5,22.5339276154836,0.0622676343878601,-4.23048326142737,-1.14708113005442,-8.2,0.01
"404",-132.5,22.5,21.9383652192575,0.0645986368312757,-4.18121168868537,-1.14421421987654,-8.2,0.01
"405",-127.5,22.5,21.5274404843649,0.0688021476337449,-4.09526631200003,-1.13916830536819,-8.2,0.01
"406",-122.5,22.5,21.4807901099876,0.0784338509516461,-3.9109404551924,-1.12816210496054,-8.2,0.01
"407",-117.5,22.5,22.0198310463517,0.100481288580247,-3.54211538273166,-1.10544541730657,-8.2,0.01
"408",-112.5,22.5,23.5179376814101,0.188293379685591,-2.50543094408203,-1.03730778583064,-8.1,0.01
"409",-107.5,22.5,26.0353307286899,0.386284676476009,-1.22933642738588,-0.945733739112258,-7.9,0.01
"410",-97.5,22.5,26.7137153534662,0.144772486772487,-2.95456275523749,-1.06755414046088,-8.1,0.01
"411",-92.5,22.5,26.7543656587601,0.220001973624264,-2.23204175393433,-1.01838090848641,-8,0.01
"412",-87.5,22.5,27.3248830933502,0.161454707794743,-2.77045317403965,-1.05528491198852,-8.1,0.01
"413",-82.5,22.5,27.8058774453623,0.161501442638732,-2.76996005833107,-1.05525180650606,-8.1,0.01
"414",-77.5,22.5,27.7410497736048,0.486649644359639,-0.830649020498636,-0.9154778433584,-7.8,0.01
"415",-72.5,22.5,26.9569616136097,0.0583533812830688,-4.3160194792711,-1.15201174339399,-8.2,0.01
"416",-67.5,22.5,27.1194258783378,0.0558737745098039,-4.37215052033393,-1.1552142926682,-8.2,0.01
"417",-62.5,22.5,27.0273850387997,0.0557079314557613,-4.37596152574588,-1.15543075536598,-8.2,0.01
"418",-57.5,22.5,26.7840139318396,0.0572588091563786,-4.34060365837666,-1.15341767553413,-8.2,0.01
"419",-52.5,22.5,26.4926467542295,0.0523892425411523,-4.45379997069297,-1.1598241529886,-8.2,0.01
"420",-47.5,22.5,26.0895485772027,0.0530156571502058,-4.43887192775345,-1.15898573210303,-8.2,0.01
"421",-42.5,22.5,25.6498395584248,0.0556706532921811,-4.37681916549194,-1.15547945150753,-8.2,0.01
"422",-37.5,22.5,25.1446519410169,0.0636516846707819,-4.20108389352202,-1.14537280765268,-8.2,0.01
"423",-32.5,22.5,24.5883588596627,0.0844212319958848,-3.80413273252976,-1.1216754081279,-8.2,0.01
"424",-27.5,22.5,24.026034839065,0.114134420010288,-3.34266851266278,-1.09280648222451,-8.2,0.01
"425",-22.5,22.5,23.2199272738563,0.355876527134774,-1.37418390486616,-0.956536279054745,-7.9,0.01
"426",-17.5,22.5,21.8375948212364,2.14203536707649,0.814413478307307,-0.782594608172701,-7.1,0.01
"427",37.5,22.5,29.1165049235026,0.279052608161824,-1.80827878645196,-0.988291405765679,-8,0.01
"428",42.5,22.5,29.8031189600627,0.474079139760933,-0.874909406246007,-0.918873963274017,-7.8,0.01
"429",57.5,22.5,27.2236786842346,1.61176171091982,0.659645062957145,-0.795903568464289,-7.2,0.01
"430",62.5,22.5,27.2224007793502,1.43068647420009,0.571449130813845,-0.803313671913403,-7.3,0.01
"431",67.5,22.5,27.6315893756019,1.14764360429737,0.370248952601211,-0.819982822041769,-7.4,0.01
"432",72.5,22.5,28.7398615307278,2.24332429292263,0.832629978338996,-0.780978417353121,-7,0.01
"433",87.5,22.5,28.1398790722802,0.449432211307211,-0.966022681012066,-0.925836092891346,-7.8,0.01
"434",92.5,22.5,28.0555799484253,0.425579398148148,-1.06010512937787,-0.932983757089713,-7.9,0.01
"435",107.5,22.5,26.3963372866313,0.841047866530125,0.00430107292513098,-0.849753332461172,-7.6,0.01
"436",112.5,22.5,26.3049100240072,0.253754398148148,-1.97819394450903,-1.00046520430775,-8,0.01
"437",117.5,22.5,26.4523747415254,0.264817785407984,-1.90194297826084,-0.995020046734602,-8,0.01
"438",122.5,22.5,27.0476174036662,0.108662413194444,-3.42032648231168,-1.09775589901134,-8.2,0.01
"439",127.5,22.5,26.767940948123,0.084523082010582,-3.80236260972684,-1.1215672547643,-8.2,0.01
"440",132.5,22.5,26.8966310977936,0.0726839313271605,-4.01898200833708,-1.13464310231143,-8.2,0.01
"441",137.5,22.5,27.1803415951906,0.0643879083076132,-4.18561714323099,-1.14447133334382,-8.2,0.01
"442",142.5,22.5,27.3650034041632,0.0599276124338624,-4.28118130733552,-1.1500107713598,-8.2,0.01
"443",147.5,22.5,27.4865014848255,0.0546421296296296,-4.40062861967311,-1.15682879053078,-8.2,0.01
"444",152.5,22.5,27.4517855273353,0.0515354456018519,-4.47433015557177,-1.16097393246802,-8.2,0.01
"445",157.5,22.5,27.3278051906162,0.0503714634773663,-4.50266827694586,-1.16255467213785,-8.2,0.01
"446",162.5,22.5,27.1442112551795,0.0504534786522634,-4.5006581101918,-1.16244278589851,-8.2,0.01
"447",167.5,22.5,26.9590507779803,0.0516186838624339,-4.47231920098646,-1.16086147920053,-8.2,0.01
"448",172.5,22.5,26.7525974273682,0.0526775655864198,-4.44691496491054,-1.1594377107588,-8.2,0.01
"449",177.5,22.5,26.5243959108989,0.0545370563271605,-4.40307708449602,-1.15696727105971,-8.2,0.01
"450",-177.5,17.5,27.0774840937721,0.0499959490740741,-4.51189842071742,-1.16306794244635,-8.2,0.01
"451",-172.5,17.5,26.8096823762965,0.0499959490740741,-4.51189842071742,-1.16306794244635,-8.2,0.01
"452",-167.5,17.5,26.5347665044997,0.0532564461162551,-4.43316353416733,-1.1586645982034,-8.2,0.01
"453",-162.5,17.5,26.2169872372239,0.0565996495627572,-4.35555525639312,-1.15427023848306,-8.2,0.01
"454",-157.5,17.5,25.8377289697236,0.0574541462418301,-4.33619422084282,-1.15316588085178,-8.2,0.01
"455",-152.5,17.5,25.3825166157314,0.0558875826719577,-4.37183354235096,-1.15519628288588,-8.2,0.01
"456",-147.5,17.5,24.9986185744957,0.0620511027520576,-4.23512154822479,-1.14735002047345,-8.2,0.01
"457",-142.5,17.5,24.6980832311842,0.0700678208590535,-4.07008049256937,-1.13767903179922,-8.2,0.01
"458",-137.5,17.5,24.4555652742033,0.0748417566872428,-3.9777699155074,-1.13218073474692,-8.2,0.01
"459",-132.5,17.5,24.36519980254,0.080788933899177,-3.86826928729517,-1.12557990237966,-8.2,0.01
"460",-127.5,17.5,24.4476714558072,0.0856396604938272,-3.78305513384738,-1.12038622646239,-8.2,0.01
"461",-122.5,17.5,24.7699845790863,0.0940877700617284,-3.64250948806522,-1.11171573400314,-8.2,0.01
"462",-117.5,17.5,25.434912776947,0.106579636059671,-3.45066291707864,-1.09967964114747,-8.2,0.01
"463",-112.5,17.5,26.2925167684202,0.125528501157407,-3.1897130770736,-1.08295564040611,-8.1,0.01
"464",-107.5,17.5,27.4537774767195,0.217018902178243,-2.25618972566371,-1.02006812726107,-8.1,0.01
"465",-102.5,17.5,28.7759499443902,0.222038414902998,-2.21572866337943,-1.0172394287423,-8,0.01
"466",-97.5,17.5,28.5636285955256,0.465791048488003,-0.904891311643993,-0.921169260816231,-7.8,0.01
"467",-92.5,17.5,27.2990751993089,0.602345072751323,-0.482062320634816,-0.888414525124327,-7.7,0.01
"468",-87.5,17.5,28.0973764022192,0.116474609375,-3.31032156321364,-1.09073447055631,-8.2,0.01
"469",-82.5,17.5,28.1761466556125,0.11442030615989,-3.33868981463872,-1.09255195196243,-8.2,0.01
"470",-77.5,17.5,28.0744829177857,0.10913582128094,-3.41349230649355,-1.09732176250425,-8.2,0.01
"471",-72.5,17.5,27.9650311456211,0.129043771043771,-3.14471237924622,-1.08003206521732,-8.1,0.01
"472",-67.5,17.5,28.0156843367077,0.149531994047619,-2.90032342128879,-1.0639585493188,-8.1,0.01
"473",-62.5,17.5,27.8949984746102,0.132737098846564,-3.09846300925984,-1.0770155291342,-8.1,0.01
"474",-57.5,17.5,27.586297942974,0.130737123842593,-3.12337906902702,-1.07864212164944,-8.1,0.01
"475",-52.5,17.5,27.1609423584408,0.0805968203446502,-3.87171738543755,-1.12578902515799,-8.2,0.01
"476",-47.5,17.5,26.7153208503017,0.0629911426183128,-4.21506168058887,-1.1461858767382,-8.2,0.01
"477",-42.5,17.5,26.2599150675315,0.0670482896090535,-4.13068696491851,-1.14125471505763,-8.2,0.01
"478",-37.5,17.5,25.7799372037252,0.0797626832561728,-3.8867556138457,-1.12670012255484,-8.2,0.01
"479",-32.5,17.5,25.3447145426715,0.104544013631687,-3.48074558784462,-1.10158184495969,-8.2,0.01
"480",-27.5,17.5,25.0115149950741,0.143895503553483,-2.96471520626459,-1.06822538349784,-8.1,0.01
"481",-22.5,17.5,24.304358566375,0.528099469135161,-0.69432213985943,-0.904960072393111,-7.8,0.01
"482",-17.5,17.5,24.0026297800469,2.64532198716655,0.883623039407651,-0.776318200440737,-7,0.01
"483",37.5,17.5,29.7162414550781,0.390243743456954,-1.21141500202083,-0.944390079964438,-7.9,0.01
"484",42.5,17.5,29.8824161847433,0.541626705611862,-0.652783051838231,-0.901738233659875,-7.8,0.01
"485",52.5,17.5,27.0527827722055,1.57188908991804,0.642290145743105,-0.797368488702328,-7.2,0.01
"486",57.5,17.5,26.7919885917946,0.862565588563199,0.0374428605420871,-0.847081837232268,-7.6,0.01
"487",62.5,17.5,27.2176763110691,0.71486009544937,-0.221966317241302,-0.867866659615716,-7.7,0.01
"488",67.5,17.5,27.986701769299,0.395097177171073,-1.18972293846039,-0.942761634131917,-7.9,0.01
"489",72.5,17.5,28.6852533658346,0.894732881371188,0.0844557921443455,-0.843284094274997,-7.5,0.01
"490",82.5,17.5,28.633872513544,0.236494008948452,-2.10375804119272,-1.00936792616867,-8,0.01
"491",87.5,17.5,28.4426498355288,0.192602519989746,-2.46596957821159,-1.034599642012,-8.1,0.01
"492",92.5,17.5,28.3744782521175,0.321171113506521,-1.55685120688883,-0.970012650349647,-8,0.01
"493",97.5,17.5,28.9561925093333,1.52682543796786,0.621351052679162,-0.799131186389263,-7.3,0.01
"494",107.5,17.5,27.0553546038541,0.41660913654839,-1.09710605339955,-0.935783211590589,-7.9,0.01
"495",112.5,17.5,27.4406974375248,0.145924822771991,-2.9412985308054,-1.06667631326144,-8.1,0.01
"496",117.5,17.5,27.6631758987263,0.151978974123291,-2.87298684356939,-1.06214034385605,-8.1,0.01
"497",122.5,17.5,28.1717155491864,0.0865725473586509,-3.76706048429568,-1.11940597157256,-8.2,0.01
"498",127.5,17.5,28.2826682267366,0.0627134291409465,-4.22096727808943,-1.14652893212336,-8.2,0.01
"499",132.5,17.5,28.365187740326,0.0580527906378601,-4.32274082201799,-1.15239663096399,-8.2,0.01
"500",137.5,17.5,28.5076733500869,0.0547302758487654,-4.39857691925809,-1.15671270989325,-8.2,0.01
"501",142.5,17.5,28.5677610210344,0.0529371328052394,-4.44073707185979,-1.15909059545461,-8.2,0.01
"502",147.5,17.5,28.481445720278,0.0499959490740741,-4.51189842071742,-1.16306794244635,-8.2,0.01
"503",152.5,17.5,28.3941034458302,0.0499959490740741,-4.51189842071742,-1.16306794244635,-8.2,0.01
"504",157.5,17.5,28.2446646496102,0.0499959490740741,-4.51189842071742,-1.16306794244635,-8.2,0.01
"505",162.5,17.5,28.027009149834,0.0499959490740741,-4.51189842071742,-1.16306794244635,-8.2,0.01
"506",167.5,17.5,27.8249328794934,0.0499959490740741,-4.51189842071742,-1.16306794244635,-8.2,0.01
"507",172.5,17.5,27.5914482169681,0.0499959490740741,-4.51189842071742,-1.16306794244635,-8.2,0.01
"508",177.5,17.5,27.3716291851468,0.0499959490740741,-4.51189842071742,-1.16306794244635,-8.2,0.01
"509",-177.5,12.5,27.550148706083,0.0499959490740741,-4.51189842071742,-1.16306794244635,-8.2,0.01
"510",-172.5,12.5,27.3544330932476,0.0507463027263374,-4.49349782848784,-1.16204393992426,-8.2,0.01
"511",-167.5,12.5,27.1488737777428,0.0551474086934156,-4.38889627464247,-1.15616450551308,-8.2,0.01
"512",-162.5,12.5,26.9329730387087,0.0602715727880659,-4.2736489315064,-1.14957682530048,-8.2,0.01
"513",-157.5,12.5,26.7413631439209,0.0664088220164609,-4.14375586218586,-1.14202211501671,-8.2,0.01
"514",-152.5,12.5,26.5640133204284,0.074651941872428,-3.981362274779,-1.13239585829623,-8.2,0.01
"515",-147.5,12.5,26.3935222519769,0.0892151491769547,-3.72240922812685,-1.11666056748544,-8.2,0.01
"516",-142.5,12.5,26.2745958858066,0.104336805555556,-3.48383222999742,-1.10177671274811,-8.2,0.01
"517",-137.5,12.5,26.249256406007,0.115355195473251,-3.3257317649175,-1.09172234355038,-8.2,0.01
"518",-132.5,12.5,26.3531860934364,0.124053610468107,-3.2088887793555,-1.08419795927333,-8.1,0.01
"519",-127.5,12.5,26.6068328645494,0.131354230967078,-3.1156589567279,-1.07813850065517,-8.1,0.01
"520",-122.5,12.5,26.9360354017329,0.132462416409465,-3.10186731654032,-1.0772379762721,-8.1,0.01
"521",-117.5,12.5,27.3252825984249,0.133465052726337,-3.08946806450156,-1.07642746357217,-8.1,0.01
"522",-112.5,12.5,27.7143540099815,0.13924893904321,-3.01935931220384,-1.07182858303481,-8.1,0.01
"523",-107.5,12.5,28.158078871833,0.155582931455761,-2.83337943097538,-1.05949884994469,-8.1,0.01
"524",-102.5,12.5,28.5608377968824,0.204439348636831,-2.36146177540428,-1.02738863036195,-8.1,0.01
"525",-97.5,12.5,28.3132483941538,0.379921585648148,-1.25857637867092,-0.947922656446555,-7.9,0.01
"526",-92.5,12.5,28.2486612340456,0.50355747568916,-0.773319561950724,-0.911065317644036,-7.8,0.01
"527",-87.5,12.5,27.6636828495906,0.644280404202279,-0.377444678751466,-0.880185288682464,-7.7,0.01
"528",-82.5,12.5,28.285386382209,0.122295924563671,-3.23197516848796,-1.08569086561707,-8.1,0.01
"529",-77.5,12.5,27.9500276179541,0.153511994231106,-2.85604499694387,-1.06101149088516,-8.1,0.01
"530",-72.5,12.5,27.6227236217923,0.190059805228468,-2.48915969733952,-1.03619210510791,-8.1,0.01
"531",-67.5,12.5,28.0387338360151,0.257660264756944,-1.95091343321203,-0.998520439082628,-8,0.01
"532",-62.5,12.5,28.1724402296777,0.450728838164863,-0.961079849174761,-0.925459409517539,-7.8,0.01
"533",-57.5,12.5,28.0931541891659,0.343191840277778,-1.43865412177065,-0.961311366591203,-7.9,0.01
"534",-52.5,12.5,27.771790599823,0.259970936213992,-1.93496169105385,-0.997381538902734,-8,0.01
"535",-47.5,12.5,27.4252270045104,0.12709469843107,-3.169542587209,-1.08164662843676,-8.1,0.01
"536",-42.5,12.5,27.0421142648768,0.116537985468107,-3.30945251417969,-1.09067871899871,-8.2,0.01
"537",-37.5,12.5,26.7176913844215,0.120154931841564,-3.26044745927172,-1.0875278689947,-8.1,0.01
"538",-32.5,12.5,26.5371450653783,0.133552838863169,-3.08838597840704,-1.07635668935271,-8.1,0.01
"539",-27.5,12.5,26.4638025102161,0.148268861693862,-2.91457875668343,-1.06490509703095,-8.1,0.01
"540",-22.5,12.5,26.4001820807364,0.303630739545721,-1.65722392245925,-0.977347472168191,-8,0.01
"541",-17.5,12.5,26.6364782677757,2.26655571381835,0.83644703679836,-0.780637371520642,-7,0.01
"542",-12.5,12.5,27.8050161361695,2.03350810185185,0.791705563147687,-0.784587648317596,-7.1,0.01
"543",42.5,12.5,28.8052516937256,0.528983394249513,-0.691565583599008,-0.904746514684199,-7.8,0.01
"544",47.5,12.5,28.6135805341933,0.547838362377816,-0.634162019476344,-0.900291393087212,-7.8,0.01
"545",52.5,12.5,26.8753102962788,0.837131327573111,-0.00188432157337635,-0.850251402979402,-7.6,0.01
"546",57.5,12.5,27.0094275191978,0.45806790446252,-0.933422205116095,-0.92334953874218,-7.8,0.01
