"Lon","Lat","Larvaceans","Omni.Cop","Carn.Cop","Krill","Chaetog","Salps","Jellys"
2.5,-12.5,1.26883578928065,3.05087936910941,1.20196274408985,0.357223390653198,0.803407546476947,0.254270640504775,0.387726347953106
7.5,-12.5,1.28920815460202,3.16606501242808,1.29778740073842,0.467368326237734,0.919862281795998,0.143019275681455,0.467471599774439
12.5,-12.5,1.16676375570583,3.5292128593602,1.50385565513048,0.672804679886654,1.11236314307703,-0.0430287740652064,0.619758062512971
17.5,-12.5,NA,NA,NA,NA,NA,NA,NA
22.5,-12.5,NA,NA,NA,NA,NA,NA,NA
27.5,-12.5,NA,NA,NA,NA,NA,NA,NA
32.5,-12.5,NA,NA,NA,NA,NA,NA,NA
37.5,-12.5,NA,NA,NA,NA,NA,NA,NA
42.5,-12.5,1.16918156538961,3.18213934151841,1.49911610012817,0.383017892229,0.964935977770238,0.374537472389847,0.550051359009374
47.5,-12.5,1.16851848884911,3.16003566431413,1.4442747833877,0.406438852351316,0.977021186979309,0.387435630873689,0.55711302685412
52.5,-12.5,1.04371830453075,2.92743634554299,1.36472081584413,0.210976018791502,0.770471780895726,0.231097697383708,0.363871857997342
57.5,-12.5,1.01299934559066,3.04309193385732,1.40977734925565,0.268208237478451,0.817497596234416,0.213428737530625,0.390749970435623
62.5,-12.5,0.96325749111398,3.12629605969092,1.42850956639255,0.307581799953011,0.829620906965688,0.184327829148327,0.407354068156468
67.5,-12.5,0.953123477915794,3.03435947725659,1.4290638342095,0.242522700233655,0.7733860873167,0.134103297759266,0.364330938891828
72.5,-12.5,1.12053485070875,2.93061855258423,1.36962894140618,0.215259542117151,0.787479083405667,0.2946215885493,0.365186199936801
77.5,-12.5,1.19775959572206,2.91252680920004,1.36364202865977,0.215749096086919,0.806877033634786,0.341528971216516,0.380874912078771
82.5,-12.5,1.11884691376505,2.9059084187418,1.34885058796414,0.198033372794868,0.783331720872427,0.244888670692259,0.35813746964969
87.5,-12.5,1.04939418774702,2.96048145825814,1.3679406380652,0.222012487534723,0.785278053088555,0.16658415082809,0.372936644401369
92.5,-12.5,1.17166678124139,2.90344794496727,1.34276680349941,0.20327963239931,0.794354775289338,0.278624243770825,0.360772248799198
97.5,-12.5,1.20422524386603,2.92253673472584,1.35059206716216,0.227602420900635,0.827607346352322,0.327961345681725,0.378805401093918
102.5,-12.5,1.28905221100518,2.96261677081833,1.37758476581256,0.275145944348407,0.889708211331256,0.436588616246718,0.432138354424516
107.5,-12.5,1.37603900267641,2.98035697228617,1.39811088319055,0.301533304497447,0.934449351283623,0.539605320670767,0.478457639796633
112.5,-12.5,1.3922396280975,3.02954936473388,1.4298981146402,0.329933192163034,0.964778249938179,0.561287096941375,0.541177908641595
117.5,-12.5,1.38576759938522,3.05874653627283,1.43739489071918,0.330536094862007,0.961060039534808,0.55380200625733,0.592546319758028
122.5,-12.5,1.2078361814548,3.38439228151573,1.46248374431128,0.504811453288146,1.07381855451398,0.444760080936199,0.730534167957856
127.5,-12.5,1.34487367558357,3.60987688176215,1.58798594585896,0.641235973386635,1.22495469687196,0.427612922831496,0.838714611206565
132.5,-12.5,1.33862652591661,3.6125831665607,1.62971950387853,0.657530973012148,1.23451156536596,0.42554387758146,0.819521359612388
137.5,-12.5,1.31761732490128,3.62137039218829,1.64041015781938,0.659232256556753,1.22464615731898,0.40689533379411,0.802983463638286
142.5,-12.5,1.21876054049378,3.48428815256217,1.55672235161869,0.584318590045423,1.12790072346403,0.348201320332728,0.696112261138232
147.5,-12.5,0.999149546513589,3.07439454680997,1.37685189819839,0.31921642330979,0.851793353551071,0.266850184505478,0.473884608222122
152.5,-12.5,1.03226272045293,2.98517121321021,1.38421934473779,0.219882263738546,0.774115865144919,0.236247691224225,0.412316331650949
157.5,-12.5,1.04287694205286,3.09900004738232,1.42543661188497,0.280539659430283,0.819375444611401,0.243453780216019,0.493890968595323
162.5,-12.5,1.08036463148685,2.99131094886285,1.37024338936114,0.205522758251906,0.750365972082905,0.260069775676375,0.433843906364909
167.5,-12.5,0.969859326062524,3.00518237301931,1.37278747334478,0.177588537178244,0.677386978613424,0.116061666063068,0.417184473537977
172.5,-12.5,0.855893337928003,2.95572622063272,1.39654848073864,0.0921040444529885,0.560256420533277,-0.0789840073867749,0.352083970291001
177.5,-12.5,0.812934856984563,2.9657281054489,1.37667575314864,0.0945163027112432,0.537579448028169,-0.121140127724569,0.363390143345789
-177.5,-17.5,0.806246872350675,3.06457956457136,1.34157855667134,0.267902332679397,0.718673099869253,0.033562703225256,0.402255530731878
-172.5,-17.5,0.911853903603941,2.79916164998449,1.30336372792232,0.0724526587210323,0.554807316230049,-0.00131190075465483,0.283166108583638
-167.5,-17.5,0.699082781386658,2.60330909045857,1.32004476705975,-0.122147755442753,0.307006738104114,-0.403532269064395,0.160152656255477
-162.5,-17.5,0.548804021430095,2.53855419515307,1.31462428922267,-0.191638528695897,0.202129512545913,-0.604549237967163,0.115801360766781
-157.5,-17.5,0.53827272890919,2.57548860020479,1.30939601359434,-0.164849131110996,0.237119785085925,-0.563831876788708,0.11983752892549
-152.5,-17.5,0.623053105982092,2.68816258544328,1.31379800343505,-0.0679798204393041,0.364563235124123,-0.381316312418847,0.163450556938549
-147.5,-17.5,0.599919565616961,2.71229700665743,1.3193818856569,-0.0470521756269949,0.382432747419571,-0.392358899093117,0.164631698594121
-142.5,-17.5,0.560926625454858,2.77641981580091,1.35204231386899,-0.00975629646312822,0.404320233177555,-0.434894891944753,0.187872240752379
-137.5,-17.5,0.591643187067013,2.79737114050669,1.35656460512689,0.00883067862415142,0.44354916406654,-0.396831100034268,0.183199468775385
-132.5,-17.5,0.625591938940253,2.7659484230889,1.32315839700765,0.00683580307481929,0.461577880228582,-0.371827131571688,0.160094824184186
-127.5,-17.5,0.60480785779724,2.81433843370957,1.33016293564012,0.0413592615095869,0.489529010804396,-0.413273052575615,0.159759210170426
-122.5,-17.5,0.573123597528306,2.87645723912902,1.34653742572417,0.0751344544842942,0.500226620811576,-0.465160030973252,0.157737508009366
-117.5,-17.5,0.563191087679358,2.95469087649156,1.35927411853936,0.118269079688671,0.507912713049872,-0.459716465241908,0.164447537238692
-112.5,-17.5,0.581919757819538,2.98980395814238,1.32564874102896,0.137396680767898,0.494656824091765,-0.384692168683264,0.151531777179383
-107.5,-17.5,0.63459048263979,2.90069442152187,1.19097284039963,0.091305440631498,0.432397340614012,-0.251899423387241,0.0925617780950165
-102.5,-17.5,0.726362211811614,2.89319206720544,1.09469698012465,0.0971997192223531,0.420363335790546,-0.0934777015042063,0.0815251232340104
-97.5,-17.5,0.811903534057518,2.9145745283114,1.01686717725228,0.11909324284929,0.427531332660843,0.0321896567027677,0.0827011598399823
-92.5,-17.5,0.917257910323798,2.91034806067901,0.925767101573063,0.144184815186317,0.451365716159382,0.147308989044702,0.0940986061536557
-87.5,-17.5,1.03078651997361,2.89918347788778,0.857305662688094,0.180031115787296,0.493553175466474,0.216017044668093,0.129469848160748
-82.5,-17.5,1.09723637237722,2.92172660042111,0.841223477697078,0.240171761030415,0.549609348732524,0.17798288851604,0.181035144336258
-77.5,-17.5,1.14981003538435,3.00642376429478,0.886445614988704,0.349117555555843,0.635861452708156,0.0486801580863693,0.241531271160744
-72.5,-17.5,1.25997913352482,3.11779118672207,0.960329061274484,0.473765064706859,0.758170221193873,0.051123237390571,0.334559767496621
-67.5,-17.5,NA,NA,NA,NA,NA,NA,NA
-62.5,-17.5,NA,NA,NA,NA,NA,NA,NA
-57.5,-17.5,NA,NA,NA,NA,NA,NA,NA
-52.5,-17.5,NA,NA,NA,NA,NA,NA,NA
-47.5,-17.5,NA,NA,NA,NA,NA,NA,NA
-42.5,-17.5,NA,NA,NA,NA,NA,NA,NA
-37.5,-17.5,0.826089813841394,2.96261788403162,1.36299754887141,0.183533994023787,0.673485659425091,-0.0412344774976051,0.282715853784026
-32.5,-17.5,0.616894007906676,2.69526743780363,1.29883710140107,-0.0343120408112612,0.384273299791054,-0.424344303848854,0.129368082255924
-27.5,-17.5,0.546307264022445,2.62312336306457,1.29330600696288,-0.097455084152609,0.263031000453056,-0.65070136619222,0.0880352388141861
-22.5,-17.5,0.458784536721101,2.63353513321943,1.24343004000952,-0.104721074165588,0.211622828641933,-0.740976332295744,0.0455617889569054
-17.5,-17.5,0.396252872916786,2.76669706691832,1.21789004715322,-0.0424427836928841,0.236346831017999,-0.704589446778927,0.0324223816188312
-12.5,-17.5,0.520982858997278,2.94263657312421,1.20608642344177,0.0767660982145237,0.346752975780632,-0.462826906047701,0.0823413969135623
-7.5,-17.5,0.783040354366741,2.91123282136603,1.06603688860756,0.123469847719123,0.435099220989286,-0.097968606609567,0.106328029168098
-2.5,-17.5,1.09087379730855,2.93935198999635,1.01471380795633,0.21573837931911,0.568108627046258,0.22105847654712,0.197440848347939
2.5,-17.5,1.27576505206116,2.99811392178054,1.02490154908939,0.322105549329695,0.691023947107378,0.31917647042067,0.29970846225648
7.5,-17.5,1.25573059751544,3.21635070711784,1.04554196114306,0.495340513848362,0.785956252227653,0.0599511441461568,0.351325158285789
12.5,-17.5,0.776823756877355,3.64269198493281,0.955871395655444,0.639100045079202,0.792923210888968,-0.512540781960489,0.35722468060617
17.5,-17.5,NA,NA,NA,NA,NA,NA,NA
22.5,-17.5,NA,NA,NA,NA,NA,NA,NA
27.5,-17.5,NA,NA,NA,NA,NA,NA,NA
32.5,-17.5,NA,NA,NA,NA,NA,NA,NA
37.5,-17.5,1.09085802742896,3.23076773258135,1.47976386071893,0.447382324141159,0.992186685566274,0.343989148809696,0.586137662865219
42.5,-17.5,1.19314839023362,3.30296169710961,1.52018954815625,0.506259306052129,1.06359892711718,0.39588919107166,0.659693475996612
47.5,-17.5,1.04656349227295,3.0156889108373,1.41130952621116,0.27974170267689,0.790061639333407,0.0981186424108664,0.388092638251799
52.5,-17.5,0.898306901968249,2.83876304470775,1.32226146326627,0.118322293976444,0.619053038314966,0.0043359246921155,0.243275190508799
57.5,-17.5,0.792329393480528,2.95900156893931,1.3441688528098,0.179896369289208,0.644583624028533,-0.0893482772021524,0.26563657900899
62.5,-17.5,0.695381844882523,2.99781438113129,1.38656186405071,0.179525889600244,0.608144708401682,-0.24824129393995,0.252325161485012
67.5,-17.5,0.675153567319107,2.97893226188315,1.39605326427974,0.157496903905235,0.578346550835802,-0.311703189150165,0.23246753627471
72.5,-17.5,0.76466475117451,2.83271675398565,1.29807375146381,0.0922495700059121,0.535992565306351,-0.234682132337923,0.188116884715102
77.5,-17.5,0.808337089028695,2.81161966408527,1.27949991793239,0.0864488538859646,0.529436924635829,-0.211807244088369,0.184055088583062
82.5,-17.5,0.825726004517896,2.81004115365386,1.27158321476383,0.0846200271791725,0.523787317707511,-0.204785629800852,0.176981535873265
87.5,-17.5,0.732060389260669,2.89381472410621,1.2955056010129,0.122668862967524,0.533663143442813,-0.271987175851561,0.189160072542639
92.5,-17.5,0.881383384136134,2.81926430326604,1.25189054600359,0.0984795729971932,0.542387452379739,-0.113237850263604,0.174590856947721
97.5,-17.5,1.01450320137643,2.85026339827727,1.26241391587848,0.143021313129512,0.612933337167187,0.0488906301738498,0.219368067598462
102.5,-17.5,1.1426976824712,2.90410769578597,1.2933473315037,0.209460182904438,0.721221237064811,0.193633297504333,0.288546179401498
107.5,-17.5,1.15109671842647,2.94205002787807,1.32253045087167,0.248042095983658,0.79432540272317,0.225446316468877,0.334203640511853
112.5,-17.5,1.06439530670093,3.06578712512391,1.34194565204239,0.348314487517153,0.883977412859665,0.276169343911031,0.44546128501119
117.5,-17.5,1.17451938385643,3.24667144678989,1.41901041570222,0.43900300744653,0.982543914239873,0.442281293633256,0.56879621219914
122.5,-17.5,1.29205636098355,3.54336073398774,1.55497464202935,0.623228749828907,1.16475878096603,0.436823258372822,0.735042411464091
127.5,-17.5,NA,NA,NA,NA,NA,NA,NA
132.5,-17.5,NA,NA,NA,NA,NA,NA,NA
137.5,-17.5,1.33752036679511,3.64300756145622,1.66340873543002,0.678366835902565,1.22864429760871,0.390726049219084,0.830218811692327
142.5,-17.5,1.38516337792857,3.67632204056478,1.68553577349311,0.717488052898441,1.25538852997031,0.373932918024968,0.827559209090782
147.5,-17.5,0.836423446252117,3.16396492023627,1.28010837253096,0.366393384920072,0.82362547650524,0.150143718624798,0.438595183405249
152.5,-17.5,0.772065040356119,3.08349728313617,1.35099223493883,0.267635603465144,0.714864811869012,-0.033481079764744,0.351867754860694
157.5,-17.5,0.809373189430589,3.06057952026479,1.40395895085619,0.238705266506086,0.709645112588005,-0.0426269291774237,0.333639253285326
162.5,-17.5,0.958413298419901,3.02124806359532,1.36987270136909,0.253825586039556,0.780771214341248,0.141359951709097,0.364113677483424
167.5,-17.5,1.01344375932933,3.00806224849372,1.37067766752874,0.254640662778331,0.795184578866929,0.211181128285438,0.383275024639644
172.5,-17.5,0.811068693728945,3.05624230511781,1.45258325007031,0.206327780629126,0.680550944314769,-0.0590025232694264,0.331730262936262
177.5,-17.5,0.843013069326902,3.07024923794072,1.4291381317892,0.23809621479845,0.714933967474909,-0.00403418110614825,0.365355735080338
-177.5,-22.5,0.771021891887929,3.06830182827819,1.22357431122092,0.293417808392031,0.670503592453392,-0.0756504781488794,0.298879282664912
-172.5,-22.5,1.0413263789764,2.87134988420791,1.25432102940587,0.154171551753282,0.60327828392876,0.0511622058239971,0.21702900417693
-167.5,-22.5,0.782105145972305,2.74908598516163,1.24670573996827,0.0217077779896466,0.409047697182609,-0.302348672799512,0.128983803088439
-162.5,-22.5,0.482307867793111,2.62847542466498,1.23328423341042,-0.109931865517968,0.211936023352908,-0.691227478806725,0.0397651983148808
-157.5,-22.5,0.367916446994086,2.57413182783992,1.2325088474656,-0.167251379687645,0.124358062447873,-0.853712643946381,0.00493406476993182
-152.5,-22.5,0.355543293142943,2.59025919704052,1.24148818394881,-0.15633557499568,0.140011432763094,-0.848378824284974,0.0144137448703276
-147.5,-22.5,0.34556908988503,2.60455619263582,1.2489259977646,-0.147950350147561,0.153274877261968,-0.847062183008413,0.0194089529489762
-142.5,-22.5,0.259096100685646,2.56848146600574,1.25859254687323,-0.189921324321511,0.0903668775645337,-0.979268916506118,-0.00430462129301334
-137.5,-22.5,0.17228355218115,2.57380268849071,1.27244333565615,-0.206764700810768,0.0524384010078731,-1.08800887384841,-0.0216999336290956
-132.5,-22.5,0.11240497736653,2.602777056276,1.30352735112057,-0.204303965224794,0.0386544069761656,-1.16852834122449,-0.020992923833159
-127.5,-22.5,0.0576946644675633,2.60206554034367,1.31536055458862,-0.221576232167323,0.000893821556720275,-1.25861153494134,-0.0377898776823604
-122.5,-22.5,0.0100746202792819,2.63410314285061,1.33600893783301,-0.217613793550889,-0.0231997639465981,-1.32872006963125,-0.0412535379140245
-117.5,-22.5,-0.0096503656696525,2.67699726463296,1.34015612417836,-0.199189301747443,-0.034507860234536,-1.34391531663007,-0.0378000353932322
-112.5,-22.5,0.0229272107915728,2.6614768641679,1.28018963726013,-0.206979013836,-0.0522147052159589,-1.26394269056469,-0.0678978231065595
-107.5,-22.5,0.0795840380868777,2.60209967480983,1.16610276931351,-0.234056741212154,-0.0891373660504292,-1.12790940210821,-0.116042450638005
-102.5,-22.5,0.162662496053168,2.61666169186687,1.08334097600066,-0.21703859446238,-0.0860071943572386,-0.95832283760708,-0.131085994236692
-97.5,-22.5,0.31249866333916,2.66759109190115,0.988954021264758,-0.161105760530961,-0.0225220268967303,-0.700908107865144,-0.126356714637788
-92.5,-22.5,0.481986658803824,2.72485868835797,0.884629724783811,-0.088677176796791,0.0679804702583954,-0.433862065514637,-0.110701274175628
-87.5,-22.5,0.664778892785091,2.76579602336001,0.772937023402147,-0.0104558624332347,0.175750735406169,-0.177913662051576,-0.0780841722347205
-82.5,-22.5,0.824778735720472,2.8114521066879,0.680940747489704,0.0839963530091144,0.299078476036574,-0.00260423858869788,-0.0148170935630191
-77.5,-22.5,1.05692907869484,2.78497486905803,0.641691116368592,0.165199426978665,0.440153058010171,0.0912821316706177,0.0819170134288475
-72.5,-22.5,1.18395831412848,2.9203229355644,0.74132772387939,0.339210085902748,0.606644545763122,-0.00474736996270078,0.221034152541107
-67.5,-22.5,NA,NA,NA,NA,NA,NA,NA
-62.5,-22.5,NA,NA,NA,NA,NA,NA,NA
-57.5,-22.5,NA,NA,NA,NA,NA,NA,NA
-52.5,-22.5,NA,NA,NA,NA,NA,NA,NA
-47.5,-22.5,1.02017841694674,3.48934232379137,1.34437005849138,0.601053855664766,0.982173456977408,0.0534214308671313,0.498204497196535
-42.5,-22.5,0.875034605526946,3.24258740590873,1.35226769296583,0.419151261633512,0.83416113571424,-0.0294450522585409,0.412389309209496
-37.5,-22.5,0.814086491814104,2.99729766704904,1.31484682964667,0.214795270112445,0.658166290788959,-0.105682613253958,0.256041468470085
-32.5,-22.5,0.794505958163775,2.82797880927267,1.25395197008964,0.0878271565395387,0.503547932525113,-0.208887894297334,0.164211313113864
-27.5,-22.5,0.71512525050356,2.73864554162793,1.24641704892468,0.00296525733179632,0.367385258777964,-0.400656071800764,0.113851425110314
-22.5,-22.5,0.543698010789011,2.68315366727113,1.20922077509669,-0.065415557213709,0.242180776851299,-0.628594073146059,0.0484390112971542
-17.5,-22.5,0.403206098510396,2.70616963142022,1.16504912949252,-0.0812980981882724,0.174689825076489,-0.73808297720376,-0.00374285227679845
-12.5,-22.5,0.39106959917317,2.78766844419468,1.13360704263736,-0.0465648308439786,0.170215077191377,-0.668847099899712,-0.0159493015340244
-7.5,-22.5,0.606263093085781,2.73440181633144,0.996754282370174,-0.0386359943192489,0.191133012189559,-0.354225051784978,-0.0272123522660282
-2.5,-22.5,0.849093770036088,2.77554302298743,0.907548517860222,0.0324813468524269,0.2827914304301,-0.0335780561540561,0.0101898997912883
2.5,-22.5,1.00741540440821,2.87782740280861,0.858788195658383,0.162292719311859,0.437276122351095,0.162744971488937,0.106551833048744
7.5,-22.5,1.10387220944975,3.03761507649828,0.8671954882366,0.360157078830791,0.618362150050544,0.109151107436631,0.253688817239406
12.5,-22.5,0.844773755046892,3.29318850199563,0.731814822552425,0.487151107256033,0.641734722262134,-0.501335783100691,0.239454949828152
17.5,-22.5,NA,NA,NA,NA,NA,NA,NA
22.5,-22.5,NA,NA,NA,NA,NA,NA,NA
27.5,-22.5,NA,NA,NA,NA,NA,NA,NA
32.5,-22.5,0.972053641644611,3.15293745900342,1.21404595852801,0.499084355381291,0.970472568919156,0.240344408674387,0.552984071963249
37.5,-22.5,1.04785680834474,3.19059332808088,1.45875895809258,0.400236178138689,0.933280438534379,0.196537653223199,0.480024800019589
42.5,-22.5,1.12013146091431,3.19862567211721,1.47586682629349,0.424661982620331,0.97534005750818,0.238919187539477,0.515726214274806
47.5,-22.5,0.978568927617823,2.93447329860446,1.31162316476201,0.207009518615229,0.719273859462193,0.06394578903424,0.27134486170731
52.5,-22.5,0.97566690810236,2.92016521363205,1.30024368828135,0.193777237821289,0.691554215429066,0.0354599084408535,0.255805511127568
57.5,-22.5,0.904605556858147,2.91013222707521,1.26900991643595,0.172759628587749,0.630693617175911,-0.0717191799762456,0.217435971273558
62.5,-22.5,0.706310731118031,2.89513409003195,1.26738148100801,0.114027953895165,0.508992433535123,-0.312907238354109,0.153271614952341
67.5,-22.5,0.523554724103926,2.93620899251602,1.30529284693772,0.0890827634687581,0.408872099807214,-0.549888323230613,0.124255467501235
72.5,-22.5,0.46721420902013,2.80567523759142,1.2246454400434,-0.00469156276178566,0.287681070756285,-0.632734813982995,0.0500651459002554
77.5,-22.5,0.50056722139911,2.724129934939,1.15311016108772,-0.0463866650441908,0.236605743817961,-0.58637310131974,0.0173842162994006
82.5,-22.5,0.520840271609655,2.71426780101947,1.11981671013933,-0.0529968651653306,0.216173256030319,-0.540095680052829,0.00273712243595156
87.5,-22.5,0.500129778215452,2.77847103099965,1.11194512158054,-0.0186090911406606,0.219603344357127,-0.513464722923626,0.0128320165980787
92.5,-22.5,0.663033883697243,2.72889545188274,1.05249505153585,-0.02905926491662,0.23483923192167,-0.302422958682744,-0.00442442587559381
97.5,-22.5,0.87478049874897,2.78810201210075,1.04626906114736,0.041224639055761,0.337480999442053,-0.0162899242389329,0.0492064820374468
102.5,-22.5,0.931039273136047,2.87986473603202,1.06391942978165,0.122926670117567,0.459709349318209,0.113430074967852,0.106936706902889
107.5,-22.5,0.988124141181596,2.99199221870685,1.1572681158445,0.228578862169089,0.625471827397905,0.152834386263842,0.216368723693456
112.5,-22.5,0.975727941101908,3.18161618070811,1.24947751355504,0.422959561151588,0.854758661399259,0.126619455162064,0.424573825722105
117.5,-22.5,NA,NA,NA,NA,NA,NA,NA
122.5,-22.5,NA,NA,NA,NA,NA,NA,NA
127.5,-22.5,NA,NA,NA,NA,NA,NA,NA
132.5,-22.5,NA,NA,NA,NA,NA,NA,NA
137.5,-22.5,NA,NA,NA,NA,NA,NA,NA
142.5,-22.5,NA,NA,NA,NA,NA,NA,NA
147.5,-22.5,1.27847302248105,3.68209172491706,1.64932181041656,0.732684525185153,1.22944825023548,0.20284153539754,0.663332479136883
152.5,-22.5,0.904018984482606,3.20923274868527,1.36007380745161,0.388931282426409,0.844653404533926,0.0270265041207213,0.399485447830683
157.5,-22.5,0.759616135512409,3.11372229194045,1.26022628311889,0.317950226583452,0.697901671290703,-0.102827300659364,0.310300981811565
162.5,-22.5,0.756154132666403,3.08858861448572,1.20449210284062,0.316017209899506,0.677585215040678,-0.0862449943016747,0.299912946660668
167.5,-22.5,0.863180757341665,3.12203373386892,1.24296635598287,0.339420218729951,0.730990706575083,0.00814775957246541,0.321814090992514
172.5,-22.5,0.849092293247378,3.02504118598357,1.2747022931693,0.240765971685241,0.666019287780218,-0.0646386361147438,0.24710699727344
177.5,-22.5,0.790982710581389,2.98372617773488,1.26425574792919,0.200626688909633,0.616724113579871,-0.13260920045905,0.215050423203383
-177.5,-27.5,0.8644800828523,2.98610478600925,0.996826559598915,0.224516461767048,0.493407863152572,0.0165873275570046,0.166440136438595
-172.5,-27.5,0.940774811666817,2.83218165118518,0.988064964991888,0.102087880010051,0.40025536698472,0.0195762533118217,0.0754567496990592
-167.5,-27.5,0.85463130156267,2.76317789171768,0.983362547387987,0.0296519907489294,0.295123914669893,-0.11628317749772,0.0288770644328316
-162.5,-27.5,0.664832729493322,2.67823830102283,0.975837597841534,-0.0632916468338971,0.155974614424011,-0.375190422993822,-0.0356532885614956
-157.5,-27.5,0.529418201753719,2.60613375933842,0.981289861606904,-0.138764870507087,0.0431008561852934,-0.580383127688313,-0.0797559707148807
-152.5,-27.5,0.399175488416298,2.56028685716391,0.979485169727266,-0.191940378198328,-0.0367393736666719,-0.738809892087092,-0.118092645695602
-147.5,-27.5,0.311506366384994,2.58519455341652,0.985948687898933,-0.187952689324641,-0.0442953494011051,-0.813598457216757,-0.121892140358814
-142.5,-27.5,0.273534330167282,2.58865561650341,0.991395267383312,-0.192688623210475,-0.0505713232473185,-0.849378116922239,-0.129022972191418
-137.5,-27.5,0.209291490482149,2.54613698169734,0.996470415443805,-0.233983726874141,-0.10358467604797,-0.953397344288002,-0.15268167406958
-132.5,-27.5,0.126721696290466,2.52013703471877,1.01945183263235,-0.268766388727903,-0.156613708379093,-1.08471000374697,-0.167888377341787
-127.5,-27.5,0.0316648095180133,2.53130357787633,1.06638956917928,-0.288601683680644,-0.198876377339518,-1.22788799089844,-0.176363491374714
-122.5,-27.5,-0.0430321490910406,2.55559266890109,1.11640267398334,-0.295601521403667,-0.228708133955349,-1.3510562746076,-0.174104388957502
-117.5,-27.5,-0.0700515942068275,2.6032675780503,1.15002597258464,-0.275292950952247,-0.228200948954966,-1.3924486623638,-0.156296904966051
-112.5,-27.5,-0.00941614089557992,2.69330820125399,1.16070695581964,-0.205166534880518,-0.160038249989421,-1.28226272551029,-0.114766729698093
-107.5,-27.5,0.0607253458278392,2.68130334916024,1.09681084036266,-0.199574782752386,-0.142601783130187,-1.15011556309316,-0.13265368203067
-102.5,-27.5,0.100587173028553,2.63617455667479,1.01980347315508,-0.225572213366014,-0.168090055724378,-1.07048064827291,-0.172228412717485
-97.5,-27.5,0.219914382660388,2.64022492558888,0.927498636613513,-0.194054339964896,-0.116983353881961,-0.870599492366875,-0.176796611134374
-92.5,-27.5,0.391174579445528,2.72395884958992,0.859717085542582,-0.102275557879377,0.00520265821414461,-0.600756491312967,-0.140527368870607
-87.5,-27.5,0.57950567590115,2.74594169338043,0.739966727299212,-0.032277446741269,0.119019451342745,-0.322730373991504,-0.11608361966621
-82.5,-27.5,0.780996255088595,2.75937592664687,0.633938069474381,0.0500947647340231,0.255143954535581,-0.105558900274424,-0.0597799735833688
-77.5,-27.5,1.00048451563174,2.74118245122032,0.56462416026065,0.164866938585642,0.423396808830559,-0.0922094107382241,0.0674391483714392
-72.5,-27.5,1.1184173134887,2.7654081386173,0.529298391263187,0.285296631062847,0.512860913383446,-0.343592478536145,0.114024463133834
-67.5,-27.5,NA,NA,NA,NA,NA,NA,NA
-62.5,-27.5,NA,NA,NA,NA,NA,NA,NA
-57.5,-27.5,NA,NA,NA,NA,NA,NA,NA
-52.5,-27.5,NA,NA,NA,NA,NA,NA,NA
-47.5,-27.5,0.906692926339598,3.26030193477982,1.21996174784414,0.430963233485012,0.776445863186948,0.00239588875430059,0.360220035175053
-42.5,-27.5,0.838251338534215,3.08264895169874,1.18192924836615,0.2677076414027,0.61639367907179,-0.0661998414204944,0.225269120872182
-37.5,-27.5,0.804394929335557,2.94786091348559,1.05732898087982,0.177450606346896,0.502667086962467,-0.0913578430978585,0.136458452141116
-32.5,-27.5,0.792956235559053,2.93912099235188,1.06942861196318,0.155969086138037,0.459034813189197,-0.139583435489001,0.116811115617774
-27.5,-27.5,0.795342059958253,2.83599561529841,1.04531000050557,0.0809758232408031,0.376169433838689,-0.19594511603784,0.0677711757632786
-22.5,-27.5,0.640953343589403,2.75310909313962,1.00810174450617,-0.000685907393212506,0.255648142823964,-0.385279442158154,-0.00196256817253012
-17.5,-27.5,0.492843420971429,2.78157580819861,1.01947532325818,-0.0216473649096454,0.185019173881704,-0.546178218626492,-0.0365710594119136
-12.5,-27.5,0.451768220225366,2.82541813037503,1.01351578987565,-0.010953343317093,0.158393124578199,-0.557875048025509,-0.0423120883610185
-7.5,-27.5,0.554065567234213,2.70646816626534,0.880323921542318,-0.0562544582393135,0.128526090804359,-0.402865179774908,-0.0836686888137245
-2.5,-27.5,0.709564631875749,2.71376039683865,0.796458773221241,-0.0165506142330422,0.182076528547001,-0.194432979013565,-0.0631874259420658
2.5,-27.5,0.842202202015969,2.82418496285446,0.763939365433748,0.0993734286284013,0.31359361624365,-0.0218329504455957,0.0202216265733289
7.5,-27.5,1.08029866310975,2.81515803526527,0.69933734610759,0.185811482503263,0.453120593273949,0.148918765395168,0.109065269421484
12.5,-27.5,0.973048649422594,3.03871970097105,0.672656979722493,0.361991309759408,0.563472509852335,-0.217296733210631,0.184186759278421
17.5,-27.5,0.534962886184064,3.54685343937019,0.639272691270508,0.539093733481467,0.621728160750067,-0.931077706449324,0.184385874098966
22.5,-27.5,NA,NA,NA,NA,NA,NA,NA
27.5,-27.5,NA,NA,NA,NA,NA,NA,NA
32.5,-27.5,0.96563838766887,3.23859358059323,1.31341324223471,0.484365044344456,0.90082084023989,0.0667952851719914,0.48916525016688
37.5,-27.5,1.07261028037458,3.09902079908305,1.28831373368868,0.373869859740736,0.841853031866324,0.139563160323776,0.39039807710148
42.5,-27.5,1.05100616745945,3.12637211236516,1.28175192142695,0.383996550655278,0.837407442493804,0.125489347962955,0.380123838198439
47.5,-27.5,0.989934615172366,3.11867379786319,1.23231923691045,0.350312018092063,0.75911294913322,0.104212893408309,0.323783429938442
